#p7	p5
1177	1057
1178	1058
1179	1059
1180	1060
1181	1061
1182	1062
1183	1063
1184	1064
1377	1257
1378	1258
1379	1259
1380	1260
1381	1261
1382	1262
1383	1263
1384	1264
1185	1065
1186	1066
1187	1067
1188	1068
1189	1069
1190	1070
1191	1071
1192	1072
1233	1113
1234	1114
1235	1115
1236	1116
1237	1117
1238	1118
1239	1119
1240	1120
1249	1129
1250	1130
1251	1131
1252	1132
1253	1133
1254	1134
1255	1135
1256	1136
1281	1161
1282	1162
1283	1163
1284	1164
1285	1165
1286	1166
1287	1167
1288	1168
1297	1177
1298	1178
1299	1179
1300	1180
1301	1181
1302	1182
1303	1183
1304	1184
1049	1313
1050	1314
1051	1315
1052	1316
1053	1317
1054	1318
1055	1319
1056	1320
1273	1153
1274	1154
1275	1155
1276	1156
1277	1157
1278	1158
1279	1159
1280	1160
1361	1241
1362	1242
1363	1243
1364	1244
1365	1245
1366	1246
1367	1247
1368	1248
1041	1305
1042	1306
1043	1307
1044	1308
1045	1309
1046	1310
1047	1311
1048	1312
1057	1321
1058	1322
1059	1323
1060	1324
1061	1325
1062	1326
1063	1327
1064	1328
##bravo_command	1,22	1,15	p5_straight
##bravo_command	2,24	2,17	p5_straight
##bravo_command	1,24	1,17	p5_straight
##bravo_command	2,11	1,6	p5_straight
##bravo_command	2,15	1,10	p5_straight
##bravo_command	2,23	1,18	p5_straight
##bravo_command	2,4	1,22	p5_straight
##bravo_command	1,13	2,8	p5_straight
##bravo_command	2,21	1,16	p5_straight
##bravo_command	2,20	2,13	p5_straight
##bravo_command	1,11	2,6	p5_straight
##bravo_command	1,15	2,10	p5_straight
