#p7	p5
1113	1040
1114	1039
1115	1038
1116	1037
1117	1036
1118	1035
1119	1034
1120	1033
1033	1344
1034	1343
1035	1342
1036	1341
1037	1340
1038	1339
1039	1338
1040	1337
1025	1336
1026	1335
1027	1334
1028	1333
1029	1332
1030	1331
1031	1330
1032	1329
1305	1232
1306	1231
1307	1230
1308	1229
1309	1228
1310	1227
1311	1226
1312	1225
1081	1008
1082	1007
1083	1006
1084	1005
1085	1004
1086	1003
1087	1002
1088	1001
1161	1088
1162	1087
1163	1086
1164	1085
1165	1084
1166	1083
1167	1082
1168	1081
1289	1216
1290	1215
1291	1214
1292	1213
1293	1212
1294	1211
1295	1210
1296	1209
1017	1328
1018	1327
1019	1326
1020	1325
1021	1324
1022	1323
1023	1322
1024	1321
1097	1024
1098	1023
1099	1022
1100	1021
1101	1020
1102	1019
1103	1018
1104	1017
1217	1144
1218	1143
1219	1142
1220	1141
1221	1140
1222	1139
1223	1138
1224	1137
1273	1200
1274	1199
1275	1198
1276	1197
1277	1196
1278	1195
1279	1194
1280	1193
1337	1264
1338	1263
1339	1262
1340	1261
1341	1260
1342	1259
1343	1258
1344	1257
##bravo_command	1,6	2,16	p5_inverse
##bravo_command	1,9	1,11	p5_inverse
##bravo_command	1,7	1,13	p5_inverse
##bravo_command	2,6	1,16	p5_inverse
##bravo_command	1,21	2,24	p5_inverse
##bravo_command	1,18	2,4	p5_inverse
##bravo_command	2,2	1,20	p5_inverse
##bravo_command	1,5	1,15	p5_inverse
##bravo_command	1,2	2,20	p5_inverse
##bravo_command	2,7	2,13	p5_inverse
##bravo_command	2,21	1,24	p5_inverse
##bravo_command	2,14	1,8	p5_inverse
