#p7	p5
1273	1080
1274	1079
1275	1078
1276	1077
1277	1076
1278	1075
1279	1074
1280	1073
1361	1168
1362	1167
1363	1166
1364	1165
1365	1164
1366	1163
1367	1162
1368	1161
1169	1360
1170	1359
1171	1358
1172	1357
1173	1356
1174	1355
1175	1354
1176	1353
1073	1264
1074	1263
1075	1262
1076	1261
1077	1260
1078	1259
1079	1258
1080	1257
1089	1280
1090	1279
1091	1278
1092	1277
1093	1276
1094	1275
1095	1274
1096	1273
1249	1056
1250	1055
1251	1054
1252	1053
1253	1052
1254	1051
1255	1050
1256	1049
1265	1072
1266	1071
1267	1070
1268	1069
1269	1068
1270	1067
1271	1066
1272	1065
1121	1312
1122	1311
1123	1310
1124	1309
1125	1308
1126	1307
1127	1306
1128	1305
1289	1096
1290	1095
1291	1094
1292	1093
1293	1092
1294	1091
1295	1090
1296	1089
1001	1192
1002	1191
1003	1190
1004	1189
1005	1188
1006	1187
1007	1186
1008	1185
1057	1248
1058	1247
1059	1246
1060	1245
1061	1244
1062	1243
1063	1242
1064	1241
1177	1368
1178	1367
1179	1366
1180	1365
1181	1364
1182	1363
1183	1362
1184	1361
##bravo_command	2,21	2,6	p5_inverse
##bravo_command	2,20	2,7	p5_inverse
##bravo_command	1,20	1,7	p5_inverse
##bravo_command	1,19	1,8	p5_inverse
##bravo_command	1,23	1,4	p5_inverse
##bravo_command	2,15	2,12	p5_inverse
##bravo_command	2,19	2,8	p5_inverse
##bravo_command	1,8	1,19	p5_inverse
##bravo_command	2,2	2,2	p5_inverse
##bravo_command	1,1	2,1	p5_inverse
##bravo_command	1,15	1,12	p5_inverse
##bravo_command	1,22	1,5	p5_inverse
