#p7	p5
1337	1305
1338	1306
1339	1307
1340	1308
1341	1309
1342	1310
1343	1311
1344	1312
1369	1337
1370	1338
1371	1339
1372	1340
1373	1341
1374	1342
1375	1343
1376	1344
1089	1057
1090	1058
1091	1059
1092	1060
1093	1061
1094	1062
1095	1063
1096	1064
1177	1145
1178	1146
1179	1147
1180	1148
1181	1149
1182	1150
1183	1151
1184	1152
1297	1265
1298	1266
1299	1267
1300	1268
1301	1269
1302	1270
1303	1271
1304	1272
1041	1009
1042	1010
1043	1011
1044	1012
1045	1013
1046	1014
1047	1015
1048	1016
1017	1369
1018	1370
1019	1371
1020	1372
1021	1373
1022	1374
1023	1375
1024	1376
1097	1065
1098	1066
1099	1067
1100	1068
1101	1069
1102	1070
1103	1071
1104	1072
1057	1025
1058	1026
1059	1027
1060	1028
1061	1029
1062	1030
1063	1031
1064	1032
1081	1049
1082	1050
1083	1051
1084	1052
1085	1053
1086	1054
1087	1055
1088	1056
1361	1329
1362	1330
1363	1331
1364	1332
1365	1333
1366	1334
1367	1335
1368	1336
1241	1209
1242	1210
1243	1211
1244	1212
1245	1213
1246	1214
1247	1215
1248	1216
##bravo_command	2,14	2,6	p5_straight
##bravo_command	2,22	2,14	p5_straight
##bravo_command	1,23	1,15	p5_straight
##bravo_command	1,22	1,14	p5_straight
##bravo_command	2,4	2,19	p5_straight
##bravo_command	1,11	1,3	p5_straight
##bravo_command	1,5	2,22	p5_straight
##bravo_command	1,2	1,17	p5_straight
##bravo_command	1,15	1,7	p5_straight
##bravo_command	1,21	1,13	p5_straight
##bravo_command	2,20	2,12	p5_straight
##bravo_command	2,13	2,5	p5_straight
