#p7	p5
1097	1129
1098	1130
1099	1131
1100	1132
1101	1133
1102	1134
1103	1135
1104	1136
1321	1353
1322	1354
1323	1355
1324	1356
1325	1357
1326	1358
1327	1359
1328	1360
1009	1041
1010	1042
1011	1043
1012	1044
1013	1045
1014	1046
1015	1047
1016	1048
1153	1185
1154	1186
1155	1187
1156	1188
1157	1189
1158	1190
1159	1191
1160	1192
1345	1377
1346	1378
1347	1379
1348	1380
1349	1381
1350	1382
1351	1383
1352	1384
1057	1089
1058	1090
1059	1091
1060	1092
1061	1093
1062	1094
1063	1095
1064	1096
1089	1121
1090	1122
1091	1123
1092	1124
1093	1125
1094	1126
1095	1127
1096	1128
1217	1249
1218	1250
1219	1251
1220	1252
1221	1253
1222	1254
1223	1255
1224	1256
1353	1001
1354	1002
1355	1003
1356	1004
1357	1005
1358	1006
1359	1007
1360	1008
1201	1233
1202	1234
1203	1235
1204	1236
1205	1237
1206	1238
1207	1239
1208	1240
1289	1321
1290	1322
1291	1323
1292	1324
1293	1325
1294	1326
1295	1327
1296	1328
1129	1161
1130	1162
1131	1163
1132	1164
1133	1165
1134	1166
1135	1167
1136	1168
##bravo_command	1,2	1,10	p5_straight
##bravo_command	2,10	2,18	p5_straight
##bravo_command	1,3	1,11	p5_straight
##bravo_command	1,16	1,24	p5_straight
##bravo_command	2,16	2,24	p5_straight
##bravo_command	1,15	1,23	p5_straight
##bravo_command	1,23	1,8	p5_straight
##bravo_command	2,7	2,15	p5_straight
##bravo_command	2,18	1,1	p5_straight
##bravo_command	2,3	2,11	p5_straight
##bravo_command	2,2	2,10	p5_straight
##bravo_command	1,10	1,18	p5_straight
