#p7	p5
1361	1288
1362	1287
1363	1286
1364	1285
1365	1284
1366	1283
1367	1282
1368	1281
1241	1168
1242	1167
1243	1166
1244	1165
1245	1164
1246	1163
1247	1162
1248	1161
1105	1032
1106	1031
1107	1030
1108	1029
1109	1028
1110	1027
1111	1026
1112	1025
1129	1056
1130	1055
1131	1054
1132	1053
1133	1052
1134	1051
1135	1050
1136	1049
1265	1192
1266	1191
1267	1190
1268	1189
1269	1188
1270	1187
1271	1186
1272	1185
1201	1128
1202	1127
1203	1126
1204	1125
1205	1124
1206	1123
1207	1122
1208	1121
1137	1064
1138	1063
1139	1062
1140	1061
1141	1060
1142	1059
1143	1058
1144	1057
1249	1176
1250	1175
1251	1174
1252	1173
1253	1172
1254	1171
1255	1170
1256	1169
1073	1384
1074	1383
1075	1382
1076	1381
1077	1380
1078	1379
1079	1378
1080	1377
1049	1360
1050	1359
1051	1358
1052	1357
1053	1356
1054	1355
1055	1354
1056	1353
1321	1248
1322	1247
1323	1246
1324	1245
1325	1244
1326	1243
1327	1242
1328	1241
1121	1048
1122	1047
1123	1046
1124	1045
1125	1044
1126	1043
1127	1042
1128	1041
##bravo_command	2,20	1,2	p5_inverse
##bravo_command	2,13	2,7	p5_inverse
##bravo_command	1,4	2,18	p5_inverse
##bravo_command	1,10	2,12	p5_inverse
##bravo_command	2,19	2,1	p5_inverse
##bravo_command	2,3	2,17	p5_inverse
##bravo_command	1,12	2,10	p5_inverse
##bravo_command	2,15	2,5	p5_inverse
##bravo_command	1,19	1,1	p5_inverse
##bravo_command	1,13	1,7	p5_inverse
##bravo_command	2,10	1,12	p5_inverse
##bravo_command	1,8	2,14	p5_inverse
