#p7	p5
1241	1032
1242	1031
1243	1030
1244	1029
1245	1028
1246	1027
1247	1026
1248	1025
1329	1120
1330	1119
1331	1118
1332	1117
1333	1116
1334	1115
1335	1114
1336	1113
1025	1200
1026	1199
1027	1198
1028	1197
1029	1196
1030	1195
1031	1194
1032	1193
1113	1288
1114	1287
1115	1286
1116	1285
1117	1284
1118	1283
1119	1282
1120	1281
1017	1192
1018	1191
1019	1190
1020	1189
1021	1188
1022	1187
1023	1186
1024	1185
1209	1384
1210	1383
1211	1382
1212	1381
1213	1380
1214	1379
1215	1378
1216	1377
1057	1232
1058	1231
1059	1230
1060	1229
1061	1228
1062	1227
1063	1226
1064	1225
1065	1240
1066	1239
1067	1238
1068	1237
1069	1236
1070	1235
1071	1234
1072	1233
1305	1096
1306	1095
1307	1094
1308	1093
1309	1092
1310	1091
1311	1090
1312	1089
1297	1088
1298	1087
1299	1086
1300	1085
1301	1084
1302	1083
1303	1082
1304	1081
1097	1272
1098	1271
1099	1270
1100	1269
1101	1268
1102	1267
1103	1266
1104	1265
1001	1176
1002	1175
1003	1174
1004	1173
1005	1172
1006	1171
1007	1170
1008	1169
##bravo_command	2,13	2,18	p5_inverse
##bravo_command	2,12	2,19	p5_inverse
##bravo_command	1,7	1,24	p5_inverse
##bravo_command	1,6	1,2	p5_inverse
##bravo_command	1,5	2,1	p5_inverse
##bravo_command	2,5	1,1	p5_inverse
##bravo_command	1,15	1,16	p5_inverse
##bravo_command	1,17	1,14	p5_inverse
##bravo_command	2,6	2,2	p5_inverse
##bravo_command	2,4	2,4	p5_inverse
##bravo_command	1,2	1,6	p5_inverse
##bravo_command	1,1	2,5	p5_inverse
