#p7	p5
1217	1264
1218	1263
1219	1262
1220	1261
1221	1260
1222	1259
1223	1258
1224	1257
1113	1160
1114	1159
1115	1158
1116	1157
1117	1156
1118	1155
1119	1154
1120	1153
1289	1336
1290	1335
1291	1334
1292	1333
1293	1332
1294	1331
1295	1330
1296	1329
1065	1112
1066	1111
1067	1110
1068	1109
1069	1108
1070	1107
1071	1106
1072	1105
1169	1216
1170	1215
1171	1214
1172	1213
1173	1212
1174	1211
1175	1210
1176	1209
1209	1256
1210	1255
1211	1254
1212	1253
1213	1252
1214	1251
1215	1250
1216	1249
1377	1040
1378	1039
1379	1038
1380	1037
1381	1036
1382	1035
1383	1034
1384	1033
1153	1200
1154	1199
1155	1198
1156	1197
1157	1196
1158	1195
1159	1194
1160	1193
1241	1288
1242	1287
1243	1286
1244	1285
1245	1284
1246	1283
1247	1282
1248	1281
1273	1320
1274	1319
1275	1318
1276	1317
1277	1316
1278	1315
1279	1314
1280	1313
1353	1016
1354	1015
1355	1014
1356	1013
1357	1012
1358	1011
1359	1010
1360	1009
1081	1128
1082	1127
1083	1126
1084	1125
1085	1124
1086	1123
1087	1122
1088	1121
##bravo_command	2,7	1,8	p5_inverse
##bravo_command	1,6	2,9	p5_inverse
##bravo_command	2,2	1,13	p5_inverse
##bravo_command	1,17	2,21	p5_inverse
##bravo_command	1,20	1,20	p5_inverse
##bravo_command	2,5	1,10	p5_inverse
##bravo_command	2,24	2,16	p5_inverse
##bravo_command	1,16	1,24	p5_inverse
##bravo_command	2,13	1,2	p5_inverse
##bravo_command	2,21	1,17	p5_inverse
##bravo_command	2,18	2,22	p5_inverse
##bravo_command	1,21	2,17	p5_inverse
