#p7	p5
1121	1200
1122	1199
1123	1198
1124	1197
1125	1196
1126	1195
1127	1194
1128	1193
1169	1248
1170	1247
1171	1246
1172	1245
1173	1244
1174	1243
1175	1242
1176	1241
1209	1288
1210	1287
1211	1286
1212	1285
1213	1284
1214	1283
1215	1282
1216	1281
1369	1064
1370	1063
1371	1062
1372	1061
1373	1060
1374	1059
1375	1058
1376	1057
1105	1184
1106	1183
1107	1182
1108	1181
1109	1180
1110	1179
1111	1178
1112	1177
1017	1096
1018	1095
1019	1094
1020	1093
1021	1092
1022	1091
1023	1090
1024	1089
1041	1120
1042	1119
1043	1118
1044	1117
1045	1116
1046	1115
1047	1114
1048	1113
1217	1296
1218	1295
1219	1294
1220	1293
1221	1292
1222	1291
1223	1290
1224	1289
1281	1360
1282	1359
1283	1358
1284	1357
1285	1356
1286	1355
1287	1354
1288	1353
1009	1088
1010	1087
1011	1086
1012	1085
1013	1084
1014	1083
1015	1082
1016	1081
1353	1048
1354	1047
1355	1046
1356	1045
1357	1044
1358	1043
1359	1042
1360	1041
1081	1160
1082	1159
1083	1158
1084	1157
1085	1156
1086	1155
1087	1154
1088	1153
##bravo_command	1,8	1,24	p5_inverse
##bravo_command	1,20	1,12	p5_inverse
##bravo_command	2,5	1,2	p5_inverse
##bravo_command	2,22	2,10	p5_inverse
##bravo_command	1,4	2,3	p5_inverse
##bravo_command	1,5	2,2	p5_inverse
##bravo_command	1,11	2,19	p5_inverse
##bravo_command	2,7	1,23	p5_inverse
##bravo_command	2,23	1,7	p5_inverse
##bravo_command	1,3	2,4	p5_inverse
##bravo_command	2,18	2,14	p5_inverse
##bravo_command	1,21	2,9	p5_inverse
