#p7	p5
1169	1064
1170	1063
1171	1062
1172	1061
1173	1060
1174	1059
1175	1058
1176	1057
1113	1008
1114	1007
1115	1006
1116	1005
1117	1004
1118	1003
1119	1002
1120	1001
1313	1208
1314	1207
1315	1206
1316	1205
1317	1204
1318	1203
1319	1202
1320	1201
1369	1264
1370	1263
1371	1262
1372	1261
1373	1260
1374	1259
1375	1258
1376	1257
1025	1304
1026	1303
1027	1302
1028	1301
1029	1300
1030	1299
1031	1298
1032	1297
1241	1136
1242	1135
1243	1134
1244	1133
1245	1132
1246	1131
1247	1130
1248	1129
1033	1312
1034	1311
1035	1310
1036	1309
1037	1308
1038	1307
1039	1306
1040	1305
1289	1184
1290	1183
1291	1182
1292	1181
1293	1180
1294	1179
1295	1178
1296	1177
1209	1104
1210	1103
1211	1102
1212	1101
1213	1100
1214	1099
1215	1098
1216	1097
1353	1248
1354	1247
1355	1246
1356	1245
1357	1244
1358	1243
1359	1242
1360	1241
1217	1112
1218	1111
1219	1110
1220	1109
1221	1108
1222	1107
1223	1106
1224	1105
1137	1032
1138	1031
1139	1030
1140	1029
1141	1028
1142	1027
1143	1026
1144	1025
##bravo_command	1,20	2,10	p5_inverse
##bravo_command	1,6	2,24	p5_inverse
##bravo_command	2,8	1,22	p5_inverse
##bravo_command	2,22	1,8	p5_inverse
##bravo_command	1,7	1,21	p5_inverse
##bravo_command	2,13	2,15	p5_inverse
##bravo_command	1,9	1,19	p5_inverse
##bravo_command	2,2	2,3	p5_inverse
##bravo_command	2,5	2,23	p5_inverse
##bravo_command	2,18	1,12	p5_inverse
##bravo_command	2,7	2,21	p5_inverse
##bravo_command	1,12	2,18	p5_inverse
