#p7	p5
1201	1105
1202	1106
1203	1107
1204	1108
1205	1109
1206	1110
1207	1111
1208	1112
1321	1225
1322	1226
1323	1227
1324	1228
1325	1229
1326	1230
1327	1231
1328	1232
1233	1137
1234	1138
1235	1139
1236	1140
1237	1141
1238	1142
1239	1143
1240	1144
1281	1185
1282	1186
1283	1187
1284	1188
1285	1189
1286	1190
1287	1191
1288	1192
1001	1289
1002	1290
1003	1291
1004	1292
1005	1293
1006	1294
1007	1295
1008	1296
1217	1121
1218	1122
1219	1123
1220	1124
1221	1125
1222	1126
1223	1127
1224	1128
1073	1361
1074	1362
1075	1363
1076	1364
1077	1365
1078	1366
1079	1367
1080	1368
1065	1353
1066	1354
1067	1355
1068	1356
1069	1357
1070	1358
1071	1359
1072	1360
1025	1313
1026	1314
1027	1315
1028	1316
1029	1317
1030	1318
1031	1319
1032	1320
1121	1025
1122	1026
1123	1027
1124	1028
1125	1029
1126	1030
1127	1031
1128	1032
1337	1241
1338	1242
1339	1243
1340	1244
1341	1245
1342	1246
1343	1247
1344	1248
1265	1169
1266	1170
1267	1171
1268	1172
1269	1173
1270	1174
1271	1175
1272	1176
##bravo_command	2,3	1,4	p5_straight
##bravo_command	2,10	2,9	p5_straight
##bravo_command	2,11	1,12	p5_straight
##bravo_command	2,23	1,24	p5_straight
##bravo_command	1,1	2,2	p5_straight
##bravo_command	2,7	1,8	p5_straight
##bravo_command	1,19	2,20	p5_straight
##bravo_command	1,17	2,18	p5_straight
##bravo_command	1,7	2,8	p5_straight
##bravo_command	1,8	1,7	p5_straight
##bravo_command	2,14	2,13	p5_straight
##bravo_command	2,19	1,20	p5_straight
