#p7	p5
1209	1345
1210	1346
1211	1347
1212	1348
1213	1349
1214	1350
1215	1351
1216	1352
1265	1017
1266	1018
1267	1019
1268	1020
1269	1021
1270	1022
1271	1023
1272	1024
1201	1337
1202	1338
1203	1339
1204	1340
1205	1341
1206	1342
1207	1343
1208	1344
1137	1273
1138	1274
1139	1275
1140	1276
1141	1277
1142	1278
1143	1279
1144	1280
1241	1377
1242	1378
1243	1379
1244	1380
1245	1381
1246	1382
1247	1383
1248	1384
1161	1297
1162	1298
1163	1299
1164	1300
1165	1301
1166	1302
1167	1303
1168	1304
1057	1193
1058	1194
1059	1195
1060	1196
1061	1197
1062	1198
1063	1199
1064	1200
1097	1233
1098	1234
1099	1235
1100	1236
1101	1237
1102	1238
1103	1239
1104	1240
1273	1025
1274	1026
1275	1027
1276	1028
1277	1029
1278	1030
1279	1031
1280	1032
1153	1289
1154	1290
1155	1291
1156	1292
1157	1293
1158	1294
1159	1295
1160	1296
1329	1081
1330	1082
1331	1083
1332	1084
1333	1085
1334	1086
1335	1087
1336	1088
1113	1249
1114	1250
1115	1251
1116	1252
1117	1253
1118	1254
1119	1255
1120	1256
##bravo_command	2,5	2,16	p5_straight
##bravo_command	2,19	1,5	p5_straight
##bravo_command	2,3	2,14	p5_straight
##bravo_command	1,12	2,21	p5_straight
##bravo_command	2,13	2,24	p5_straight
##bravo_command	1,18	2,4	p5_straight
##bravo_command	1,15	2,1	p5_straight
##bravo_command	1,2	2,11	p5_straight
##bravo_command	2,21	1,7	p5_straight
##bravo_command	1,16	2,2	p5_straight
##bravo_command	2,12	1,21	p5_straight
##bravo_command	1,6	2,15	p5_straight
