#p7	p5
1185	1032
1186	1031
1187	1030
1188	1029
1189	1028
1190	1027
1191	1026
1192	1025
1169	1016
1170	1015
1171	1014
1172	1013
1173	1012
1174	1011
1175	1010
1176	1009
1009	1240
1010	1239
1011	1238
1012	1237
1013	1236
1014	1235
1015	1234
1016	1233
1177	1024
1178	1023
1179	1022
1180	1021
1181	1020
1182	1019
1183	1018
1184	1017
1329	1176
1330	1175
1331	1174
1332	1173
1333	1172
1334	1171
1335	1170
1336	1169
1345	1192
1346	1191
1347	1190
1348	1189
1349	1188
1350	1187
1351	1186
1352	1185
1201	1048
1202	1047
1203	1046
1204	1045
1205	1044
1206	1043
1207	1042
1208	1041
1233	1080
1234	1079
1235	1078
1236	1077
1237	1076
1238	1075
1239	1074
1240	1073
1049	1280
1050	1279
1051	1278
1052	1277
1053	1276
1054	1275
1055	1274
1056	1273
1337	1184
1338	1183
1339	1182
1340	1181
1341	1180
1342	1179
1343	1178
1344	1177
1209	1056
1210	1055
1211	1054
1212	1053
1213	1052
1214	1051
1215	1050
1216	1049
1321	1168
1322	1167
1323	1166
1324	1165
1325	1164
1326	1163
1327	1162
1328	1161
##bravo_command	1,24	2,18	p5_inverse
##bravo_command	1,20	2,22	p5_inverse
##bravo_command	1,3	1,14	p5_inverse
##bravo_command	1,22	2,20	p5_inverse
##bravo_command	2,12	2,5	p5_inverse
##bravo_command	2,16	2,1	p5_inverse
##bravo_command	2,3	2,14	p5_inverse
##bravo_command	2,11	2,6	p5_inverse
##bravo_command	1,13	1,4	p5_inverse
##bravo_command	2,14	2,3	p5_inverse
##bravo_command	2,5	2,12	p5_inverse
##bravo_command	2,10	2,7	p5_inverse
