#p7	p5
1225	1289
1226	1290
1227	1291
1228	1292
1229	1293
1230	1294
1231	1295
1232	1296
1249	1313
1250	1314
1251	1315
1252	1316
1253	1317
1254	1318
1255	1319
1256	1320
1177	1241
1178	1242
1179	1243
1180	1244
1181	1245
1182	1246
1183	1247
1184	1248
1097	1161
1098	1162
1099	1163
1100	1164
1101	1165
1102	1166
1103	1167
1104	1168
1369	1049
1370	1050
1371	1051
1372	1052
1373	1053
1374	1054
1375	1055
1376	1056
1345	1025
1346	1026
1347	1027
1348	1028
1349	1029
1350	1030
1351	1031
1352	1032
1089	1153
1090	1154
1091	1155
1092	1156
1093	1157
1094	1158
1095	1159
1096	1160
1105	1169
1106	1170
1107	1171
1108	1172
1109	1173
1110	1174
1111	1175
1112	1176
1113	1177
1114	1178
1115	1179
1116	1180
1117	1181
1118	1182
1119	1183
1120	1184
1145	1209
1146	1210
1147	1211
1148	1212
1149	1213
1150	1214
1151	1215
1152	1216
1337	1017
1338	1018
1339	1019
1340	1020
1341	1021
1342	1022
1343	1023
1344	1024
1081	1145
1082	1146
1083	1147
1084	1148
1085	1149
1086	1150
1087	1151
1088	1152
##bravo_command	2,9	2,2	p5_straight
##bravo_command	2,15	2,8	p5_straight
##bravo_command	1,22	2,13	p5_straight
##bravo_command	1,2	1,18	p5_straight
##bravo_command	2,22	1,13	p5_straight
##bravo_command	2,16	1,7	p5_straight
##bravo_command	1,23	1,16	p5_straight
##bravo_command	1,4	1,20	p5_straight
##bravo_command	1,6	1,22	p5_straight
##bravo_command	1,14	2,5	p5_straight
##bravo_command	2,14	1,5	p5_straight
##bravo_command	1,21	1,14	p5_straight
