#p7	p5
1209	1184
1210	1183
1211	1182
1212	1181
1213	1180
1214	1179
1215	1178
1216	1177
1201	1176
1202	1175
1203	1174
1204	1173
1205	1172
1206	1171
1207	1170
1208	1169
1217	1192
1218	1191
1219	1190
1220	1189
1221	1188
1222	1187
1223	1186
1224	1185
1225	1200
1226	1199
1227	1198
1228	1197
1229	1196
1230	1195
1231	1194
1232	1193
1169	1144
1170	1143
1171	1142
1172	1141
1173	1140
1174	1139
1175	1138
1176	1137
1025	1384
1026	1383
1027	1382
1028	1381
1029	1380
1030	1379
1031	1378
1032	1377
1065	1040
1066	1039
1067	1038
1068	1037
1069	1036
1070	1035
1071	1034
1072	1033
1001	1360
1002	1359
1003	1358
1004	1357
1005	1356
1006	1355
1007	1354
1008	1353
1313	1288
1314	1287
1315	1286
1316	1285
1317	1284
1318	1283
1319	1282
1320	1281
1049	1024
1050	1023
1051	1022
1052	1021
1053	1020
1054	1019
1055	1018
1056	1017
1137	1112
1138	1111
1139	1110
1140	1109
1141	1108
1142	1107
1143	1106
1144	1105
1185	1160
1186	1159
1187	1158
1188	1157
1189	1156
1190	1155
1191	1154
1192	1153
##bravo_command	2,5	2,3	p5_inverse
##bravo_command	2,3	2,5	p5_inverse
##bravo_command	2,7	2,1	p5_inverse
##bravo_command	2,9	1,24	p5_inverse
##bravo_command	1,20	2,13	p5_inverse
##bravo_command	1,7	1,1	p5_inverse
##bravo_command	1,17	2,16	p5_inverse
##bravo_command	1,1	1,7	p5_inverse
##bravo_command	2,8	1,2	p5_inverse
##bravo_command	1,13	2,20	p5_inverse
##bravo_command	1,12	2,21	p5_inverse
##bravo_command	1,24	2,9	p5_inverse
