#p7	p5
1185	1208
1186	1207
1187	1206
1188	1205
1189	1204
1190	1203
1191	1202
1192	1201
1297	1320
1298	1319
1299	1318
1300	1317
1301	1316
1302	1315
1303	1314
1304	1313
1329	1352
1330	1351
1331	1350
1332	1349
1333	1348
1334	1347
1335	1346
1336	1345
1137	1160
1138	1159
1139	1158
1140	1157
1141	1156
1142	1155
1143	1154
1144	1153
1209	1232
1210	1231
1211	1230
1212	1229
1213	1228
1214	1227
1215	1226
1216	1225
1353	1376
1354	1375
1355	1374
1356	1373
1357	1372
1358	1371
1359	1370
1360	1369
1193	1216
1194	1215
1195	1214
1196	1213
1197	1212
1198	1211
1199	1210
1200	1209
1233	1256
1234	1255
1235	1254
1236	1253
1237	1252
1238	1251
1239	1250
1240	1249
1017	1040
1018	1039
1019	1038
1020	1037
1021	1036
1022	1035
1023	1034
1024	1033
1265	1288
1266	1287
1267	1286
1268	1285
1269	1284
1270	1283
1271	1282
1272	1281
1249	1272
1250	1271
1251	1270
1252	1269
1253	1268
1254	1267
1255	1266
1256	1265
1361	1384
1362	1383
1363	1382
1364	1381
1365	1380
1366	1379
1367	1378
1368	1377
##bravo_command	1,24	1,22	p5_inverse
##bravo_command	2,4	1,17	p5_inverse
##bravo_command	2,12	1,9	p5_inverse
##bravo_command	1,12	2,9	p5_inverse
##bravo_command	2,5	1,16	p5_inverse
##bravo_command	2,18	1,3	p5_inverse
##bravo_command	2,1	1,20	p5_inverse
##bravo_command	2,11	1,10	p5_inverse
##bravo_command	1,5	2,16	p5_inverse
##bravo_command	2,19	1,2	p5_inverse
##bravo_command	2,15	1,6	p5_inverse
##bravo_command	2,20	1,1	p5_inverse
