#p7	p5
1001	1032
1002	1031
1003	1030
1004	1029
1005	1028
1006	1027
1007	1026
1008	1025
1177	1208
1178	1207
1179	1206
1180	1205
1181	1204
1182	1203
1183	1202
1184	1201
1265	1296
1266	1295
1267	1294
1268	1293
1269	1292
1270	1291
1271	1290
1272	1289
1345	1376
1346	1375
1347	1374
1348	1373
1349	1372
1350	1371
1351	1370
1352	1369
1273	1304
1274	1303
1275	1302
1276	1301
1277	1300
1278	1299
1279	1298
1280	1297
1081	1112
1082	1111
1083	1110
1084	1109
1085	1108
1086	1107
1087	1106
1088	1105
1057	1088
1058	1087
1059	1086
1060	1085
1061	1084
1062	1083
1063	1082
1064	1081
1369	1016
1370	1015
1371	1014
1372	1013
1373	1012
1374	1011
1375	1010
1376	1009
1241	1272
1242	1271
1243	1270
1244	1269
1245	1268
1246	1267
1247	1266
1248	1265
1329	1360
1330	1359
1331	1358
1332	1357
1333	1356
1334	1355
1335	1354
1336	1353
1185	1216
1186	1215
1187	1214
1188	1213
1189	1212
1190	1211
1191	1210
1192	1209
1321	1352
1322	1351
1323	1350
1324	1349
1325	1348
1326	1347
1327	1346
1328	1345
##bravo_command	1,1	2,18	p5_inverse
##bravo_command	1,22	1,22	p5_inverse
##bravo_command	2,19	1,23	p5_inverse
##bravo_command	2,16	1,3	p5_inverse
##bravo_command	2,21	1,21	p5_inverse
##bravo_command	1,21	2,21	p5_inverse
##bravo_command	1,15	2,4	p5_inverse
##bravo_command	2,22	2,22	p5_inverse
##bravo_command	2,13	1,6	p5_inverse
##bravo_command	2,12	1,7	p5_inverse
##bravo_command	1,24	1,20	p5_inverse
##bravo_command	2,10	1,9	p5_inverse
