#p7	p5
1105	1056
1106	1055
1107	1054
1108	1053
1109	1052
1110	1051
1111	1050
1112	1049
1345	1296
1346	1295
1347	1294
1348	1293
1349	1292
1350	1291
1351	1290
1352	1289
1089	1040
1090	1039
1091	1038
1092	1037
1093	1036
1094	1035
1095	1034
1096	1033
1057	1008
1058	1007
1059	1006
1060	1005
1061	1004
1062	1003
1063	1002
1064	1001
1185	1136
1186	1135
1187	1134
1188	1133
1189	1132
1190	1131
1191	1130
1192	1129
1233	1184
1234	1183
1235	1182
1236	1181
1237	1180
1238	1179
1239	1178
1240	1177
1257	1208
1258	1207
1259	1206
1260	1205
1261	1204
1262	1203
1263	1202
1264	1201
1337	1288
1338	1287
1339	1286
1340	1285
1341	1284
1342	1283
1343	1282
1344	1281
1193	1144
1194	1143
1195	1142
1196	1141
1197	1140
1198	1139
1199	1138
1200	1137
1041	1376
1042	1375
1043	1374
1044	1373
1045	1372
1046	1371
1047	1370
1048	1369
1201	1152
1202	1151
1203	1150
1204	1149
1205	1148
1206	1147
1207	1146
1208	1145
1241	1192
1242	1191
1243	1190
1244	1189
1245	1188
1246	1187
1247	1186
1248	1185
##bravo_command	1,4	2,12	p5_inverse
##bravo_command	2,16	1,23	p5_inverse
##bravo_command	1,23	2,16	p5_inverse
##bravo_command	1,15	2,24	p5_inverse
##bravo_command	1,24	2,15	p5_inverse
##bravo_command	2,11	2,3	p5_inverse
##bravo_command	2,17	1,22	p5_inverse
##bravo_command	2,14	1,2	p5_inverse
##bravo_command	2,1	2,13	p5_inverse
##bravo_command	1,11	1,3	p5_inverse
##bravo_command	2,3	2,11	p5_inverse
##bravo_command	2,13	2,1	p5_inverse
