#p7	p5
1097	1136
1098	1135
1099	1134
1100	1133
1101	1132
1102	1131
1103	1130
1104	1129
1321	1360
1322	1359
1323	1358
1324	1357
1325	1356
1326	1355
1327	1354
1328	1353
1009	1048
1010	1047
1011	1046
1012	1045
1013	1044
1014	1043
1015	1042
1016	1041
1153	1192
1154	1191
1155	1190
1156	1189
1157	1188
1158	1187
1159	1186
1160	1185
1345	1384
1346	1383
1347	1382
1348	1381
1349	1380
1350	1379
1351	1378
1352	1377
1057	1096
1058	1095
1059	1094
1060	1093
1061	1092
1062	1091
1063	1090
1064	1089
1089	1128
1090	1127
1091	1126
1092	1125
1093	1124
1094	1123
1095	1122
1096	1121
1217	1256
1218	1255
1219	1254
1220	1253
1221	1252
1222	1251
1223	1250
1224	1249
1353	1008
1354	1007
1355	1006
1356	1005
1357	1004
1358	1003
1359	1002
1360	1001
1201	1240
1202	1239
1203	1238
1204	1237
1205	1236
1206	1235
1207	1234
1208	1233
1289	1328
1290	1327
1291	1326
1292	1325
1293	1324
1294	1323
1295	1322
1296	1321
1129	1168
1130	1167
1131	1166
1132	1165
1133	1164
1134	1163
1135	1162
1136	1161
##bravo_command	1,2	2,15	p5_inverse
##bravo_command	2,10	1,7	p5_inverse
##bravo_command	1,3	2,14	p5_inverse
##bravo_command	1,16	2,1	p5_inverse
##bravo_command	2,16	1,1	p5_inverse
##bravo_command	1,15	2,2	p5_inverse
##bravo_command	1,23	2,17	p5_inverse
##bravo_command	2,7	1,10	p5_inverse
##bravo_command	2,18	2,24	p5_inverse
##bravo_command	2,3	1,14	p5_inverse
##bravo_command	2,2	1,15	p5_inverse
##bravo_command	1,10	2,7	p5_inverse
