#p7	p5
1105	1304
1106	1303
1107	1302
1108	1301
1109	1300
1110	1299
1111	1298
1112	1297
1017	1216
1018	1215
1019	1214
1020	1213
1021	1212
1022	1211
1023	1210
1024	1209
1361	1176
1362	1175
1363	1174
1364	1173
1365	1172
1366	1171
1367	1170
1368	1169
1065	1264
1066	1263
1067	1262
1068	1261
1069	1260
1070	1259
1071	1258
1072	1257
1089	1288
1090	1287
1091	1286
1092	1285
1093	1284
1094	1283
1095	1282
1096	1281
1081	1280
1082	1279
1083	1278
1084	1277
1085	1276
1086	1275
1087	1274
1088	1273
1113	1312
1114	1311
1115	1310
1116	1309
1117	1308
1118	1307
1119	1306
1120	1305
1185	1384
1186	1383
1187	1382
1188	1381
1189	1380
1190	1379
1191	1378
1192	1377
1329	1144
1330	1143
1331	1142
1332	1141
1333	1140
1334	1139
1335	1138
1336	1137
1369	1184
1370	1183
1371	1182
1372	1181
1373	1180
1374	1179
1375	1178
1376	1177
1305	1120
1306	1119
1307	1118
1308	1117
1309	1116
1310	1115
1311	1114
1312	1113
1129	1328
1130	1327
1131	1326
1132	1325
1133	1324
1134	1323
1135	1322
1136	1321
##bravo_command	1,4	1,21	p5_inverse
##bravo_command	1,5	1,20	p5_inverse
##bravo_command	2,20	2,5	p5_inverse
##bravo_command	1,17	1,8	p5_inverse
##bravo_command	1,23	1,2	p5_inverse
##bravo_command	1,21	1,4	p5_inverse
##bravo_command	1,6	1,19	p5_inverse
##bravo_command	1,24	1,1	p5_inverse
##bravo_command	2,12	2,13	p5_inverse
##bravo_command	2,22	2,3	p5_inverse
##bravo_command	2,6	2,19	p5_inverse
##bravo_command	1,10	1,15	p5_inverse
