#p7	p5
1121	1224
1122	1223
1123	1222
1124	1221
1125	1220
1126	1219
1127	1218
1128	1217
1161	1264
1162	1263
1163	1262
1164	1261
1165	1260
1166	1259
1167	1258
1168	1257
1369	1088
1370	1087
1371	1086
1372	1085
1373	1084
1374	1083
1375	1082
1376	1081
1033	1136
1034	1135
1035	1134
1036	1133
1037	1132
1038	1131
1039	1130
1040	1129
1289	1008
1290	1007
1291	1006
1292	1005
1293	1004
1294	1003
1295	1002
1296	1001
1337	1056
1338	1055
1339	1054
1340	1053
1341	1052
1342	1051
1343	1050
1344	1049
1129	1232
1130	1231
1131	1230
1132	1229
1133	1228
1134	1227
1135	1226
1136	1225
1001	1104
1002	1103
1003	1102
1004	1101
1005	1100
1006	1099
1007	1098
1008	1097
1193	1296
1194	1295
1195	1294
1196	1293
1197	1292
1198	1291
1199	1290
1200	1289
1377	1096
1378	1095
1379	1094
1380	1093
1381	1092
1382	1091
1383	1090
1384	1089
1305	1024
1306	1023
1307	1022
1308	1021
1309	1020
1310	1019
1311	1018
1312	1017
1153	1256
1154	1255
1155	1254
1156	1253
1157	1252
1158	1251
1159	1250
1160	1249
##bravo_command	1,8	1,18	p5_inverse
##bravo_command	1,18	1,8	p5_inverse
##bravo_command	2,22	2,4	p5_inverse
##bravo_command	1,9	2,15	p5_inverse
##bravo_command	2,2	2,24	p5_inverse
##bravo_command	2,14	2,12	p5_inverse
##bravo_command	1,10	1,16	p5_inverse
##bravo_command	1,1	2,23	p5_inverse
##bravo_command	2,1	1,23	p5_inverse
##bravo_command	2,24	2,2	p5_inverse
##bravo_command	2,6	2,20	p5_inverse
##bravo_command	1,16	1,10	p5_inverse
