#p7	p5
1233	1345
1234	1346
1235	1347
1236	1348
1237	1349
1238	1350
1239	1351
1240	1352
1113	1225
1114	1226
1115	1227
1116	1228
1117	1229
1118	1230
1119	1231
1120	1232
1089	1201
1090	1202
1091	1203
1092	1204
1093	1205
1094	1206
1095	1207
1096	1208
1297	1025
1298	1026
1299	1027
1300	1028
1301	1029
1302	1030
1303	1031
1304	1032
1321	1049
1322	1050
1323	1051
1324	1052
1325	1053
1326	1054
1327	1055
1328	1056
1033	1145
1034	1146
1035	1147
1036	1148
1037	1149
1038	1150
1039	1151
1040	1152
1345	1073
1346	1074
1347	1075
1348	1076
1349	1077
1350	1078
1351	1079
1352	1080
1217	1329
1218	1330
1219	1331
1220	1332
1221	1333
1222	1334
1223	1335
1224	1336
1353	1081
1354	1082
1355	1083
1356	1084
1357	1085
1358	1086
1359	1087
1360	1088
1305	1033
1306	1034
1307	1035
1308	1036
1309	1037
1310	1038
1311	1039
1312	1040
1137	1249
1138	1250
1139	1251
1140	1252
1141	1253
1142	1254
1143	1255
1144	1256
1209	1321
1210	1322
1211	1323
1212	1324
1213	1325
1214	1326
1215	1327
1216	1328
##bravo_command	2,11	2,16	p5_straight
##bravo_command	1,6	2,9	p5_straight
##bravo_command	1,23	2,3	p5_straight
##bravo_command	2,4	1,7	p5_straight
##bravo_command	2,10	1,13	p5_straight
##bravo_command	1,9	1,14	p5_straight
##bravo_command	2,16	1,19	p5_straight
##bravo_command	2,7	2,12	p5_straight
##bravo_command	2,18	1,21	p5_straight
##bravo_command	2,6	1,9	p5_straight
##bravo_command	1,12	2,15	p5_straight
##bravo_command	2,5	2,10	p5_straight
