#p7	p5
1241	1312
1242	1311
1243	1310
1244	1309
1245	1308
1246	1307
1247	1306
1248	1305
1025	1096
1026	1095
1027	1094
1028	1093
1029	1092
1030	1091
1031	1090
1032	1089
1001	1072
1002	1071
1003	1070
1004	1069
1005	1068
1006	1067
1007	1066
1008	1065
1017	1088
1018	1087
1019	1086
1020	1085
1021	1084
1022	1083
1023	1082
1024	1081
1201	1272
1202	1271
1203	1270
1204	1269
1205	1268
1206	1267
1207	1266
1208	1265
1073	1144
1074	1143
1075	1142
1076	1141
1077	1140
1078	1139
1079	1138
1080	1137
1265	1336
1266	1335
1267	1334
1268	1333
1269	1332
1270	1331
1271	1330
1272	1329
1377	1064
1378	1063
1379	1062
1380	1061
1381	1060
1382	1059
1383	1058
1384	1057
1057	1128
1058	1127
1059	1126
1060	1125
1061	1124
1062	1123
1063	1122
1064	1121
1289	1360
1290	1359
1291	1358
1292	1357
1293	1356
1294	1355
1295	1354
1296	1353
1041	1112
1042	1111
1043	1110
1044	1109
1045	1108
1046	1107
1047	1106
1048	1105
1153	1224
1154	1223
1155	1222
1156	1221
1157	1220
1158	1219
1159	1218
1160	1217
##bravo_command	2,13	1,19	p5_inverse
##bravo_command	1,7	2,2	p5_inverse
##bravo_command	1,1	2,8	p5_inverse
##bravo_command	1,5	2,4	p5_inverse
##bravo_command	2,3	1,6	p5_inverse
##bravo_command	1,19	2,13	p5_inverse
##bravo_command	2,19	1,13	p5_inverse
##bravo_command	2,24	2,10	p5_inverse
##bravo_command	1,15	2,17	p5_inverse
##bravo_command	2,2	1,7	p5_inverse
##bravo_command	1,11	2,21	p5_inverse
##bravo_command	1,16	1,18	p5_inverse
