#p7	p5
1105	1144
1106	1143
1107	1142
1108	1141
1109	1140
1110	1139
1111	1138
1112	1137
1329	1368
1330	1367
1331	1366
1332	1365
1333	1364
1334	1363
1335	1362
1336	1361
1313	1352
1314	1351
1315	1350
1316	1349
1317	1348
1318	1347
1319	1346
1320	1345
1297	1336
1298	1335
1299	1334
1300	1333
1301	1332
1302	1331
1303	1330
1304	1329
1185	1224
1186	1223
1187	1222
1188	1221
1189	1220
1190	1219
1191	1218
1192	1217
1193	1232
1194	1231
1195	1230
1196	1229
1197	1228
1198	1227
1199	1226
1200	1225
1137	1176
1138	1175
1139	1174
1140	1173
1141	1172
1142	1171
1143	1170
1144	1169
1257	1296
1258	1295
1259	1294
1260	1293
1261	1292
1262	1291
1263	1290
1264	1289
1265	1304
1266	1303
1267	1302
1268	1301
1269	1300
1270	1299
1271	1298
1272	1297
1161	1200
1162	1199
1163	1198
1164	1197
1165	1196
1166	1195
1167	1194
1168	1193
1049	1088
1050	1087
1051	1086
1052	1085
1053	1084
1054	1083
1055	1082
1056	1081
1025	1064
1026	1063
1027	1062
1028	1061
1029	1060
1030	1059
1031	1058
1032	1057
##bravo_command	1,4	2,13	p5_inverse
##bravo_command	2,12	1,5	p5_inverse
##bravo_command	2,8	1,9	p5_inverse
##bravo_command	2,4	1,13	p5_inverse
##bravo_command	1,24	1,18	p5_inverse
##bravo_command	2,1	1,16	p5_inverse
##bravo_command	1,12	2,5	p5_inverse
##bravo_command	2,17	1,23	p5_inverse
##bravo_command	2,19	1,21	p5_inverse
##bravo_command	1,18	1,24	p5_inverse
##bravo_command	1,13	2,4	p5_inverse
##bravo_command	1,7	2,10	p5_inverse
