#p7	p5
1225	1144
1226	1143
1227	1142
1228	1141
1229	1140
1230	1139
1231	1138
1232	1137
1265	1184
1266	1183
1267	1182
1268	1181
1269	1180
1270	1179
1271	1178
1272	1177
1241	1160
1242	1159
1243	1158
1244	1157
1245	1156
1246	1155
1247	1154
1248	1153
1305	1224
1306	1223
1307	1222
1308	1221
1309	1220
1310	1219
1311	1218
1312	1217
1353	1272
1354	1271
1355	1270
1356	1269
1357	1268
1358	1267
1359	1266
1360	1265
1017	1320
1018	1319
1019	1318
1020	1317
1021	1316
1022	1315
1023	1314
1024	1313
1289	1208
1290	1207
1291	1206
1292	1205
1293	1204
1294	1203
1295	1202
1296	1201
1145	1064
1146	1063
1147	1062
1148	1061
1149	1060
1150	1059
1151	1058
1152	1057
1281	1200
1282	1199
1283	1198
1284	1197
1285	1196
1286	1195
1287	1194
1288	1193
1297	1216
1298	1215
1299	1214
1300	1213
1301	1212
1302	1211
1303	1210
1304	1209
1209	1128
1210	1127
1211	1126
1212	1125
1213	1124
1214	1123
1215	1122
1216	1121
1337	1256
1338	1255
1339	1254
1340	1253
1341	1252
1342	1251
1343	1250
1344	1249
##bravo_command	2,9	2,13	p5_inverse
##bravo_command	2,19	2,3	p5_inverse
##bravo_command	2,13	2,9	p5_inverse
##bravo_command	2,6	1,18	p5_inverse
##bravo_command	2,18	1,6	p5_inverse
##bravo_command	1,5	1,17	p5_inverse
##bravo_command	2,2	1,22	p5_inverse
##bravo_command	1,14	2,10	p5_inverse
##bravo_command	2,23	1,24	p5_inverse
##bravo_command	2,4	1,20	p5_inverse
##bravo_command	2,5	2,17	p5_inverse
##bravo_command	2,14	1,10	p5_inverse
