#p7	p5
1289	1280
1290	1279
1291	1278
1292	1277
1293	1276
1294	1275
1295	1274
1296	1273
1369	1360
1370	1359
1371	1358
1372	1357
1373	1356
1374	1355
1375	1354
1376	1353
1353	1344
1354	1343
1355	1342
1356	1341
1357	1340
1358	1339
1359	1338
1360	1337
1193	1184
1194	1183
1195	1182
1196	1181
1197	1180
1198	1179
1199	1178
1200	1177
1201	1192
1202	1191
1203	1190
1204	1189
1205	1188
1206	1187
1207	1186
1208	1185
1057	1048
1058	1047
1059	1046
1060	1045
1061	1044
1062	1043
1063	1042
1064	1041
1001	1376
1002	1375
1003	1374
1004	1373
1005	1372
1006	1371
1007	1370
1008	1369
1305	1296
1306	1295
1307	1294
1308	1293
1309	1292
1310	1291
1311	1290
1312	1289
1249	1240
1250	1239
1251	1238
1252	1237
1253	1236
1254	1235
1255	1234
1256	1233
1377	1368
1378	1367
1379	1366
1380	1365
1381	1364
1382	1363
1383	1362
1384	1361
1113	1104
1114	1103
1115	1102
1116	1101
1117	1100
1118	1099
1119	1098
1120	1097
1009	1384
1010	1383
1011	1382
1012	1381
1013	1380
1014	1379
1015	1378
1016	1377
##bravo_command	2,2	1,4	p5_inverse
##bravo_command	2,22	1,7	p5_inverse
##bravo_command	2,18	1,11	p5_inverse
##bravo_command	2,1	2,3	p5_inverse
##bravo_command	2,3	2,1	p5_inverse
##bravo_command	1,15	2,14	p5_inverse
##bravo_command	1,1	1,3	p5_inverse
##bravo_command	2,6	1,23	p5_inverse
##bravo_command	2,15	1,14	p5_inverse
##bravo_command	2,24	1,5	p5_inverse
##bravo_command	1,6	2,23	p5_inverse
##bravo_command	1,3	1,1	p5_inverse
