#p7	p5
1289	1256
1290	1255
1291	1254
1292	1253
1293	1252
1294	1251
1295	1250
1296	1249
1241	1208
1242	1207
1243	1206
1244	1205
1245	1204
1246	1203
1247	1202
1248	1201
1337	1304
1338	1303
1339	1302
1340	1301
1341	1300
1342	1299
1343	1298
1344	1297
1369	1336
1370	1335
1371	1334
1372	1333
1373	1332
1374	1331
1375	1330
1376	1329
1025	1376
1026	1375
1027	1374
1028	1373
1029	1372
1030	1371
1031	1370
1032	1369
1217	1184
1218	1183
1219	1182
1220	1181
1221	1180
1222	1179
1223	1178
1224	1177
1321	1288
1322	1287
1323	1286
1324	1285
1325	1284
1326	1283
1327	1282
1328	1281
1105	1072
1106	1071
1107	1070
1108	1069
1109	1068
1110	1067
1111	1066
1112	1065
1017	1368
1018	1367
1019	1366
1020	1365
1021	1364
1022	1363
1023	1362
1024	1361
1377	1344
1378	1343
1379	1342
1380	1341
1381	1340
1382	1339
1383	1338
1384	1337
1281	1248
1282	1247
1283	1246
1284	1245
1285	1244
1286	1243
1287	1242
1288	1241
1081	1048
1082	1047
1083	1046
1084	1045
1085	1044
1086	1043
1087	1042
1088	1041
##bravo_command	2,2	1,10	p5_inverse
##bravo_command	2,13	1,22	p5_inverse
##bravo_command	2,14	1,21	p5_inverse
##bravo_command	2,22	1,13	p5_inverse
##bravo_command	1,7	1,3	p5_inverse
##bravo_command	2,7	2,3	p5_inverse
##bravo_command	2,10	1,2	p5_inverse
##bravo_command	1,4	2,8	p5_inverse
##bravo_command	1,5	1,5	p5_inverse
##bravo_command	2,24	1,11	p5_inverse
##bravo_command	2,23	1,12	p5_inverse
##bravo_command	1,21	2,14	p5_inverse
