#p7	p5
1345	1217
1346	1218
1347	1219
1348	1220
1349	1221
1350	1222
1351	1223
1352	1224
1177	1049
1178	1050
1179	1051
1180	1052
1181	1053
1182	1054
1183	1055
1184	1056
1233	1105
1234	1106
1235	1107
1236	1108
1237	1109
1238	1110
1239	1111
1240	1112
1153	1025
1154	1026
1155	1027
1156	1028
1157	1029
1158	1030
1159	1031
1160	1032
1273	1145
1274	1146
1275	1147
1276	1148
1277	1149
1278	1150
1279	1151
1280	1152
1145	1017
1146	1018
1147	1019
1148	1020
1149	1021
1150	1022
1151	1023
1152	1024
1049	1305
1050	1306
1051	1307
1052	1308
1053	1309
1054	1310
1055	1311
1056	1312
1025	1281
1026	1282
1027	1283
1028	1284
1029	1285
1030	1286
1031	1287
1032	1288
1081	1337
1082	1338
1083	1339
1084	1340
1085	1341
1086	1342
1087	1343
1088	1344
1305	1177
1306	1178
1307	1179
1308	1180
1309	1181
1310	1182
1311	1183
1312	1184
1289	1161
1290	1162
1291	1163
1292	1164
1293	1165
1294	1166
1295	1167
1296	1168
1073	1329
1074	1330
1075	1331
1076	1332
1077	1333
1078	1334
1079	1335
1080	1336
##bravo_command	2,16	2,7	p5_straight
##bravo_command	1,22	1,13	p5_straight
##bravo_command	2,11	1,4	p5_straight
##bravo_command	1,16	1,7	p5_straight
##bravo_command	2,21	1,14	p5_straight
##bravo_command	1,14	1,5	p5_straight
##bravo_command	1,13	2,6	p5_straight
##bravo_command	1,7	2,23	p5_straight
##bravo_command	1,21	2,14	p5_straight
##bravo_command	2,6	1,22	p5_straight
##bravo_command	2,2	1,18	p5_straight
##bravo_command	1,19	2,12	p5_straight
