#p7	p5
1089	1073
1090	1074
1091	1075
1092	1076
1093	1077
1094	1078
1095	1079
1096	1080
1241	1225
1242	1226
1243	1227
1244	1228
1245	1229
1246	1230
1247	1231
1248	1232
1225	1209
1226	1210
1227	1211
1228	1212
1229	1213
1230	1214
1231	1215
1232	1216
1105	1089
1106	1090
1107	1091
1108	1092
1109	1093
1110	1094
1111	1095
1112	1096
1065	1049
1066	1050
1067	1051
1068	1052
1069	1053
1070	1054
1071	1055
1072	1056
1049	1033
1050	1034
1051	1035
1052	1036
1053	1037
1054	1038
1055	1039
1056	1040
1177	1161
1178	1162
1179	1163
1180	1164
1181	1165
1182	1166
1183	1167
1184	1168
1257	1241
1258	1242
1259	1243
1260	1244
1261	1245
1262	1246
1263	1247
1264	1248
1017	1001
1018	1002
1019	1003
1020	1004
1021	1005
1022	1006
1023	1007
1024	1008
1329	1313
1330	1314
1331	1315
1332	1316
1333	1317
1334	1318
1335	1319
1336	1320
1297	1281
1298	1282
1299	1283
1300	1284
1301	1285
1302	1286
1303	1287
1304	1288
1233	1217
1234	1218
1235	1219
1236	1220
1237	1221
1238	1222
1239	1223
1240	1224
##bravo_command	1,23	1,19	p5_straight
##bravo_command	2,13	2,9	p5_straight
##bravo_command	2,9	2,5	p5_straight
##bravo_command	1,4	1,23	p5_straight
##bravo_command	1,17	1,13	p5_straight
##bravo_command	1,13	1,9	p5_straight
##bravo_command	1,22	1,18	p5_straight
##bravo_command	2,17	2,13	p5_straight
##bravo_command	1,5	1,1	p5_straight
##bravo_command	2,12	2,8	p5_straight
##bravo_command	2,4	2,23	p5_straight
##bravo_command	2,11	2,7	p5_straight
