#p7	p5
1193	1368
1194	1367
1195	1366
1196	1365
1197	1364
1198	1363
1199	1362
1200	1361
1089	1264
1090	1263
1091	1262
1092	1261
1093	1260
1094	1259
1095	1258
1096	1257
1009	1184
1010	1183
1011	1182
1012	1181
1013	1180
1014	1179
1015	1178
1016	1177
1337	1128
1338	1127
1339	1126
1340	1125
1341	1124
1342	1123
1343	1122
1344	1121
1233	1024
1234	1023
1235	1022
1236	1021
1237	1020
1238	1019
1239	1018
1240	1017
1137	1312
1138	1311
1139	1310
1140	1309
1141	1308
1142	1307
1143	1306
1144	1305
1257	1048
1258	1047
1259	1046
1260	1045
1261	1044
1262	1043
1263	1042
1264	1041
1217	1008
1218	1007
1219	1006
1220	1005
1221	1004
1222	1003
1223	1002
1224	1001
1105	1280
1106	1279
1107	1278
1108	1277
1109	1276
1110	1275
1111	1274
1112	1273
1345	1136
1346	1135
1347	1134
1348	1133
1349	1132
1350	1131
1351	1130
1352	1129
1265	1056
1266	1055
1267	1054
1268	1053
1269	1052
1270	1051
1271	1050
1272	1049
1169	1344
1170	1343
1171	1342
1172	1341
1173	1340
1174	1339
1175	1338
1176	1337
##bravo_command	2,1	1,5	p5_inverse
##bravo_command	1,23	1,8	p5_inverse
##bravo_command	1,3	2,3	p5_inverse
##bravo_command	2,14	2,17	p5_inverse
##bravo_command	2,11	2,20	p5_inverse
##bravo_command	1,12	1,19	p5_inverse
##bravo_command	2,17	2,14	p5_inverse
##bravo_command	2,7	2,24	p5_inverse
##bravo_command	1,4	1,4	p5_inverse
##bravo_command	2,16	2,15	p5_inverse
##bravo_command	2,19	2,12	p5_inverse
##bravo_command	1,20	1,11	p5_inverse
