#p7	p5
1241	1337
1242	1338
1243	1339
1244	1340
1245	1341
1246	1342
1247	1343
1248	1344
1273	1369
1274	1370
1275	1371
1276	1372
1277	1373
1278	1374
1279	1375
1280	1376
1137	1233
1138	1234
1139	1235
1140	1236
1141	1237
1142	1238
1143	1239
1144	1240
1017	1113
1018	1114
1019	1115
1020	1116
1021	1117
1022	1118
1023	1119
1024	1120
1081	1177
1082	1178
1083	1179
1084	1180
1085	1181
1086	1182
1087	1183
1088	1184
1281	1377
1282	1378
1283	1379
1284	1380
1285	1381
1286	1382
1287	1383
1288	1384
1345	1057
1346	1058
1347	1059
1348	1060
1349	1061
1350	1062
1351	1063
1352	1064
1209	1305
1210	1306
1211	1307
1212	1308
1213	1309
1214	1310
1215	1311
1216	1312
1265	1361
1266	1362
1267	1363
1268	1364
1269	1365
1270	1366
1271	1367
1272	1368
1057	1153
1058	1154
1059	1155
1060	1156
1061	1157
1062	1158
1063	1159
1064	1160
1049	1145
1050	1146
1051	1147
1052	1148
1053	1149
1054	1150
1055	1151
1056	1152
1201	1297
1202	1298
1203	1299
1204	1300
1205	1301
1206	1302
1207	1303
1208	1304
##bravo_command	2,13	2,14	p5_straight
##bravo_command	2,21	2,22	p5_straight
##bravo_command	1,12	2,11	p5_straight
##bravo_command	1,5	1,6	p5_straight
##bravo_command	1,21	1,22	p5_straight
##bravo_command	2,23	2,24	p5_straight
##bravo_command	2,16	1,15	p5_straight
##bravo_command	2,5	2,6	p5_straight
##bravo_command	2,19	2,20	p5_straight
##bravo_command	1,15	1,16	p5_straight
##bravo_command	1,13	1,14	p5_straight
##bravo_command	2,3	2,4	p5_straight
