#p7	p5
1305	1288
1306	1287
1307	1286
1308	1285
1309	1284
1310	1283
1311	1282
1312	1281
1145	1128
1146	1127
1147	1126
1148	1125
1149	1124
1150	1123
1151	1122
1152	1121
1177	1160
1178	1159
1179	1158
1180	1157
1181	1156
1182	1155
1183	1154
1184	1153
1233	1216
1234	1215
1235	1214
1236	1213
1237	1212
1238	1211
1239	1210
1240	1209
1225	1208
1226	1207
1227	1206
1228	1205
1229	1204
1230	1203
1231	1202
1232	1201
1209	1192
1210	1191
1211	1190
1212	1189
1213	1188
1214	1187
1215	1186
1216	1185
1377	1360
1378	1359
1379	1358
1380	1357
1381	1356
1382	1355
1383	1354
1384	1353
1185	1168
1186	1167
1187	1166
1188	1165
1189	1164
1190	1163
1191	1162
1192	1161
1089	1072
1090	1071
1091	1070
1092	1069
1093	1068
1094	1067
1095	1066
1096	1065
1121	1104
1122	1103
1123	1102
1124	1101
1125	1100
1126	1099
1127	1098
1128	1097
1297	1280
1298	1279
1299	1278
1300	1277
1301	1276
1302	1275
1303	1274
1304	1273
1169	1152
1170	1151
1171	1150
1172	1149
1173	1148
1174	1147
1175	1146
1176	1145
##bravo_command	2,6	1,2	p5_inverse
##bravo_command	1,14	2,17	p5_inverse
##bravo_command	1,22	2,9	p5_inverse
##bravo_command	2,11	1,20	p5_inverse
##bravo_command	2,9	1,22	p5_inverse
##bravo_command	2,5	2,1	p5_inverse
##bravo_command	2,24	1,7	p5_inverse
##bravo_command	1,24	2,7	p5_inverse
##bravo_command	1,23	2,8	p5_inverse
##bravo_command	1,8	2,23	p5_inverse
##bravo_command	2,4	1,4	p5_inverse
##bravo_command	1,20	2,11	p5_inverse
