#p7	p5
1337	1312
1338	1311
1339	1310
1340	1309
1341	1308
1342	1307
1343	1306
1344	1305
1369	1344
1370	1343
1371	1342
1372	1341
1373	1340
1374	1339
1375	1338
1376	1337
1089	1064
1090	1063
1091	1062
1092	1061
1093	1060
1094	1059
1095	1058
1096	1057
1177	1152
1178	1151
1179	1150
1180	1149
1181	1148
1182	1147
1183	1146
1184	1145
1297	1272
1298	1271
1299	1270
1300	1269
1301	1268
1302	1267
1303	1266
1304	1265
1041	1016
1042	1015
1043	1014
1044	1013
1045	1012
1046	1011
1047	1010
1048	1009
1017	1376
1018	1375
1019	1374
1020	1373
1021	1372
1022	1371
1023	1370
1024	1369
1097	1072
1098	1071
1099	1070
1100	1069
1101	1068
1102	1067
1103	1066
1104	1065
1057	1032
1058	1031
1059	1030
1060	1029
1061	1028
1062	1027
1063	1026
1064	1025
1081	1056
1082	1055
1083	1054
1084	1053
1085	1052
1086	1051
1087	1050
1088	1049
1361	1336
1362	1335
1363	1334
1364	1333
1365	1332
1366	1331
1367	1330
1368	1329
1241	1216
1242	1215
1243	1214
1244	1213
1245	1212
1246	1211
1247	1210
1248	1209
##bravo_command	2,14	1,19	p5_inverse
##bravo_command	2,22	1,11	p5_inverse
##bravo_command	1,23	2,10	p5_inverse
##bravo_command	1,22	2,11	p5_inverse
##bravo_command	2,4	1,6	p5_inverse
##bravo_command	1,11	2,22	p5_inverse
##bravo_command	1,5	1,3	p5_inverse
##bravo_command	1,2	2,8	p5_inverse
##bravo_command	1,15	2,18	p5_inverse
##bravo_command	1,21	2,12	p5_inverse
##bravo_command	2,20	1,13	p5_inverse
##bravo_command	2,13	1,20	p5_inverse
