#p7	p5
1185	1281
1186	1282
1187	1283
1188	1284
1189	1285
1190	1286
1191	1287
1192	1288
1145	1241
1146	1242
1147	1243
1148	1244
1149	1245
1150	1246
1151	1247
1152	1248
1297	1009
1298	1010
1299	1011
1300	1012
1301	1013
1302	1014
1303	1015
1304	1016
1217	1313
1218	1314
1219	1315
1220	1316
1221	1317
1222	1318
1223	1319
1224	1320
1065	1161
1066	1162
1067	1163
1068	1164
1069	1165
1070	1166
1071	1167
1072	1168
1089	1185
1090	1186
1091	1187
1092	1188
1093	1189
1094	1190
1095	1191
1096	1192
1025	1121
1026	1122
1027	1123
1028	1124
1029	1125
1030	1126
1031	1127
1032	1128
1257	1353
1258	1354
1259	1355
1260	1356
1261	1357
1262	1358
1263	1359
1264	1360
1361	1073
1362	1074
1363	1075
1364	1076
1365	1077
1366	1078
1367	1079
1368	1080
1353	1065
1354	1066
1355	1067
1356	1068
1357	1069
1358	1070
1359	1071
1360	1072
1233	1329
1234	1330
1235	1331
1236	1332
1237	1333
1238	1334
1239	1335
1240	1336
1321	1033
1322	1034
1323	1035
1324	1036
1325	1037
1326	1038
1327	1039
1328	1040
##bravo_command	1,24	2,23	p5_straight
##bravo_command	1,14	2,13	p5_straight
##bravo_command	2,4	1,3	p5_straight
##bravo_command	2,7	2,8	p5_straight
##bravo_command	1,17	1,18	p5_straight
##bravo_command	1,23	1,24	p5_straight
##bravo_command	1,7	1,8	p5_straight
##bravo_command	2,17	2,18	p5_straight
##bravo_command	2,20	1,19	p5_straight
##bravo_command	2,18	1,17	p5_straight
##bravo_command	2,11	2,12	p5_straight
##bravo_command	2,10	1,9	p5_straight
