#p7	p5
1121	1073
1122	1074
1123	1075
1124	1076
1125	1077
1126	1078
1127	1079
1128	1080
1345	1297
1346	1298
1347	1299
1348	1300
1349	1301
1350	1302
1351	1303
1352	1304
1009	1345
1010	1346
1011	1347
1012	1348
1013	1349
1014	1350
1015	1351
1016	1352
1281	1233
1282	1234
1283	1235
1284	1236
1285	1237
1286	1238
1287	1239
1288	1240
1273	1225
1274	1226
1275	1227
1276	1228
1277	1229
1278	1230
1279	1231
1280	1232
1001	1337
1002	1338
1003	1339
1004	1340
1005	1341
1006	1342
1007	1343
1008	1344
1337	1289
1338	1290
1339	1291
1340	1292
1341	1293
1342	1294
1343	1295
1344	1296
1289	1241
1290	1242
1291	1243
1292	1244
1293	1245
1294	1246
1295	1247
1296	1248
1209	1161
1210	1162
1211	1163
1212	1164
1213	1165
1214	1166
1215	1167
1216	1168
1329	1281
1330	1282
1331	1283
1332	1284
1333	1285
1334	1286
1335	1287
1336	1288
1025	1361
1026	1362
1027	1363
1028	1364
1029	1365
1030	1366
1031	1367
1032	1368
1041	1377
1042	1378
1043	1379
1044	1380
1045	1381
1046	1382
1047	1383
1048	1384
##bravo_command	1,8	1,19	p5_straight
##bravo_command	2,16	2,4	p5_straight
##bravo_command	1,3	2,16	p5_straight
##bravo_command	2,23	2,11	p5_straight
##bravo_command	2,21	2,9	p5_straight
##bravo_command	1,1	2,14	p5_straight
##bravo_command	2,14	2,2	p5_straight
##bravo_command	2,2	2,13	p5_straight
##bravo_command	2,5	1,18	p5_straight
##bravo_command	2,12	2,23	p5_straight
##bravo_command	1,7	2,20	p5_straight
##bravo_command	1,11	2,24	p5_straight
