#p7	p5
1129	1089
1130	1090
1131	1091
1132	1092
1133	1093
1134	1094
1135	1095
1136	1096
1153	1113
1154	1114
1155	1115
1156	1116
1157	1117
1158	1118
1159	1119
1160	1120
1249	1209
1250	1210
1251	1211
1252	1212
1253	1213
1254	1214
1255	1215
1256	1216
1193	1153
1194	1154
1195	1155
1196	1156
1197	1157
1198	1158
1199	1159
1200	1160
1089	1049
1090	1050
1091	1051
1092	1052
1093	1053
1094	1054
1095	1055
1096	1056
1137	1097
1138	1098
1139	1099
1140	1100
1141	1101
1142	1102
1143	1103
1144	1104
1329	1289
1330	1290
1331	1291
1332	1292
1333	1293
1334	1294
1335	1295
1336	1296
1177	1137
1178	1138
1179	1139
1180	1140
1181	1141
1182	1142
1183	1143
1184	1144
1233	1193
1234	1194
1235	1195
1236	1196
1237	1197
1238	1198
1239	1199
1240	1200
1345	1305
1346	1306
1347	1307
1348	1308
1349	1309
1350	1310
1351	1311
1352	1312
1361	1321
1362	1322
1363	1323
1364	1324
1365	1325
1366	1326
1367	1327
1368	1328
1009	1353
1010	1354
1011	1355
1012	1356
1013	1357
1014	1358
1015	1359
1016	1360
##bravo_command	1,10	1,23	p5_straight
##bravo_command	1,16	1,6	p5_straight
##bravo_command	2,15	2,5	p5_straight
##bravo_command	2,1	1,16	p5_straight
##bravo_command	1,23	1,13	p5_straight
##bravo_command	1,12	1,2	p5_straight
##bravo_command	2,12	2,2	p5_straight
##bravo_command	1,22	1,12	p5_straight
##bravo_command	2,11	2,1	p5_straight
##bravo_command	2,16	2,6	p5_straight
##bravo_command	2,20	2,10	p5_straight
##bravo_command	1,3	2,18	p5_straight
