#p7	p5
1241	1305
1242	1306
1243	1307
1244	1308
1245	1309
1246	1310
1247	1311
1248	1312
1025	1089
1026	1090
1027	1091
1028	1092
1029	1093
1030	1094
1031	1095
1032	1096
1001	1065
1002	1066
1003	1067
1004	1068
1005	1069
1006	1070
1007	1071
1008	1072
1017	1081
1018	1082
1019	1083
1020	1084
1021	1085
1022	1086
1023	1087
1024	1088
1201	1265
1202	1266
1203	1267
1204	1268
1205	1269
1206	1270
1207	1271
1208	1272
1073	1137
1074	1138
1075	1139
1076	1140
1077	1141
1078	1142
1079	1143
1080	1144
1265	1329
1266	1330
1267	1331
1268	1332
1269	1333
1270	1334
1271	1335
1272	1336
1377	1057
1378	1058
1379	1059
1380	1060
1381	1061
1382	1062
1383	1063
1384	1064
1057	1121
1058	1122
1059	1123
1060	1124
1061	1125
1062	1126
1063	1127
1064	1128
1289	1353
1290	1354
1291	1355
1292	1356
1293	1357
1294	1358
1295	1359
1296	1360
1041	1105
1042	1106
1043	1107
1044	1108
1045	1109
1046	1110
1047	1111
1048	1112
1153	1217
1154	1218
1155	1219
1156	1220
1157	1221
1158	1222
1159	1223
1160	1224
##bravo_command	2,13	2,6	p5_straight
##bravo_command	1,7	1,23	p5_straight
##bravo_command	1,1	1,17	p5_straight
##bravo_command	1,5	1,21	p5_straight
##bravo_command	2,3	2,19	p5_straight
##bravo_command	1,19	1,12	p5_straight
##bravo_command	2,19	2,12	p5_straight
##bravo_command	2,24	1,15	p5_straight
##bravo_command	1,15	1,8	p5_straight
##bravo_command	2,2	2,18	p5_straight
##bravo_command	1,11	1,4	p5_straight
##bravo_command	1,16	2,7	p5_straight
