#p7	p5
1105	1257
1106	1258
1107	1259
1108	1260
1109	1261
1110	1262
1111	1263
1112	1264
1345	1113
1346	1114
1347	1115
1348	1116
1349	1117
1350	1118
1351	1119
1352	1120
1017	1169
1018	1170
1019	1171
1020	1172
1021	1173
1022	1174
1023	1175
1024	1176
1113	1265
1114	1266
1115	1267
1116	1268
1117	1269
1118	1270
1119	1271
1120	1272
1033	1185
1034	1186
1035	1187
1036	1188
1037	1189
1038	1190
1039	1191
1040	1192
1121	1273
1122	1274
1123	1275
1124	1276
1125	1277
1126	1278
1127	1279
1128	1280
1089	1241
1090	1242
1091	1243
1092	1244
1093	1245
1094	1246
1095	1247
1096	1248
1001	1153
1002	1154
1003	1155
1004	1156
1005	1157
1006	1158
1007	1159
1008	1160
1009	1161
1010	1162
1011	1163
1012	1164
1013	1165
1014	1166
1015	1167
1016	1168
1025	1177
1026	1178
1027	1179
1028	1180
1029	1181
1030	1182
1031	1183
1032	1184
1145	1297
1146	1298
1147	1299
1148	1300
1149	1301
1150	1302
1151	1303
1152	1304
1161	1313
1162	1314
1163	1315
1164	1316
1165	1317
1166	1318
1167	1319
1168	1320
##bravo_command	1,4	2,17	p5_straight
##bravo_command	2,16	1,6	p5_straight
##bravo_command	1,5	1,20	p5_straight
##bravo_command	1,6	2,19	p5_straight
##bravo_command	1,9	1,24	p5_straight
##bravo_command	1,8	2,21	p5_straight
##bravo_command	1,23	2,13	p5_straight
##bravo_command	1,1	1,16	p5_straight
##bravo_command	1,3	1,18	p5_straight
##bravo_command	1,7	1,22	p5_straight
##bravo_command	1,14	2,4	p5_straight
##bravo_command	1,18	2,8	p5_straight
