#p7	p5
1241	1056
1242	1055
1243	1054
1244	1053
1245	1052
1246	1051
1247	1050
1248	1049
1025	1224
1026	1223
1027	1222
1028	1221
1029	1220
1030	1219
1031	1218
1032	1217
1041	1240
1042	1239
1043	1238
1044	1237
1045	1236
1046	1235
1047	1234
1048	1233
1377	1192
1378	1191
1379	1190
1380	1189
1381	1188
1382	1187
1383	1186
1384	1185
1097	1296
1098	1295
1099	1294
1100	1293
1101	1292
1102	1291
1103	1290
1104	1289
1169	1368
1170	1367
1171	1366
1172	1365
1173	1364
1174	1363
1175	1362
1176	1361
1297	1112
1298	1111
1299	1110
1300	1109
1301	1108
1302	1107
1303	1106
1304	1105
1033	1232
1034	1231
1035	1230
1036	1229
1037	1228
1038	1227
1039	1226
1040	1225
1009	1208
1010	1207
1011	1206
1012	1205
1013	1204
1014	1203
1015	1202
1016	1201
1177	1376
1178	1375
1179	1374
1180	1373
1181	1372
1182	1371
1183	1370
1184	1369
1353	1168
1354	1167
1355	1166
1356	1165
1357	1164
1358	1163
1359	1162
1360	1161
1249	1064
1250	1063
1251	1062
1252	1061
1253	1060
1254	1059
1255	1058
1256	1057
##bravo_command	2,13	2,12	p5_inverse
##bravo_command	1,7	1,18	p5_inverse
##bravo_command	1,11	1,14	p5_inverse
##bravo_command	2,24	2,1	p5_inverse
##bravo_command	1,2	1,23	p5_inverse
##bravo_command	1,20	1,5	p5_inverse
##bravo_command	2,4	2,21	p5_inverse
##bravo_command	1,9	1,16	p5_inverse
##bravo_command	1,3	1,22	p5_inverse
##bravo_command	1,22	1,3	p5_inverse
##bravo_command	2,18	2,7	p5_inverse
##bravo_command	2,15	2,10	p5_inverse
