#p7	p5
1161	1232
1162	1231
1163	1230
1164	1229
1165	1228
1166	1227
1167	1226
1168	1225
1273	1344
1274	1343
1275	1342
1276	1341
1277	1340
1278	1339
1279	1338
1280	1337
1193	1264
1194	1263
1195	1262
1196	1261
1197	1260
1198	1259
1199	1258
1200	1257
1361	1048
1362	1047
1363	1046
1364	1045
1365	1044
1366	1043
1367	1042
1368	1041
1065	1136
1066	1135
1067	1134
1068	1133
1069	1132
1070	1131
1071	1130
1072	1129
1281	1352
1282	1351
1283	1350
1284	1349
1285	1348
1286	1347
1287	1346
1288	1345
1329	1016
1330	1015
1331	1014
1332	1013
1333	1012
1334	1011
1335	1010
1336	1009
1257	1328
1258	1327
1259	1326
1260	1325
1261	1324
1262	1323
1263	1322
1264	1321
1233	1304
1234	1303
1235	1302
1236	1301
1237	1300
1238	1299
1239	1298
1240	1297
1353	1040
1354	1039
1355	1038
1356	1037
1357	1036
1358	1035
1359	1034
1360	1033
1033	1104
1034	1103
1035	1102
1036	1101
1037	1100
1038	1099
1039	1098
1040	1097
1129	1200
1130	1199
1131	1198
1132	1197
1133	1196
1134	1195
1135	1194
1136	1193
##bravo_command	1,18	1,16	p5_inverse
##bravo_command	2,21	1,11	p5_inverse
##bravo_command	2,1	1,8	p5_inverse
##bravo_command	2,20	2,14	p5_inverse
##bravo_command	1,17	2,15	p5_inverse
##bravo_command	2,23	1,9	p5_inverse
##bravo_command	2,12	2,22	p5_inverse
##bravo_command	2,17	1,15	p5_inverse
##bravo_command	2,11	1,21	p5_inverse
##bravo_command	2,18	2,16	p5_inverse
##bravo_command	1,9	2,23	p5_inverse
##bravo_command	1,10	1,24	p5_inverse
