#p7	p5
1329	1057
1330	1058
1331	1059
1332	1060
1333	1061
1334	1062
1335	1063
1336	1064
1273	1001
1274	1002
1275	1003
1276	1004
1277	1005
1278	1006
1279	1007
1280	1008
1289	1017
1290	1018
1291	1019
1292	1020
1293	1021
1294	1022
1295	1023
1296	1024
1225	1337
1226	1338
1227	1339
1228	1340
1229	1341
1230	1342
1231	1343
1232	1344
1121	1233
1122	1234
1123	1235
1124	1236
1125	1237
1126	1238
1127	1239
1128	1240
1129	1241
1130	1242
1131	1243
1132	1244
1133	1245
1134	1246
1135	1247
1136	1248
1241	1353
1242	1354
1243	1355
1244	1356
1245	1357
1246	1358
1247	1359
1248	1360
1073	1185
1074	1186
1075	1187
1076	1188
1077	1189
1078	1190
1079	1191
1080	1192
1201	1313
1202	1314
1203	1315
1204	1316
1205	1317
1206	1318
1207	1319
1208	1320
1313	1041
1314	1042
1315	1043
1316	1044
1317	1045
1318	1046
1319	1047
1320	1048
1249	1361
1250	1362
1251	1363
1252	1364
1253	1365
1254	1366
1255	1367
1256	1368
1177	1289
1178	1290
1179	1291
1180	1292
1181	1293
1182	1294
1183	1295
1184	1296
##bravo_command	2,12	1,15	p5_straight
##bravo_command	2,21	1,1	p5_straight
##bravo_command	2,2	1,5	p5_straight
##bravo_command	2,9	2,14	p5_straight
##bravo_command	1,8	2,11	p5_straight
##bravo_command	1,10	2,13	p5_straight
##bravo_command	2,13	2,18	p5_straight
##bravo_command	1,19	1,24	p5_straight
##bravo_command	2,3	2,8	p5_straight
##bravo_command	2,8	1,11	p5_straight
##bravo_command	2,15	2,20	p5_straight
##bravo_command	1,22	2,2	p5_straight
