#p7	p5
1297	1168
1298	1167
1299	1166
1300	1165
1301	1164
1302	1163
1303	1162
1304	1161
1137	1008
1138	1007
1139	1006
1140	1005
1141	1004
1142	1003
1143	1002
1144	1001
1033	1288
1034	1287
1035	1286
1036	1285
1037	1284
1038	1283
1039	1282
1040	1281
1057	1312
1058	1311
1059	1310
1060	1309
1061	1308
1062	1307
1063	1306
1064	1305
1001	1256
1002	1255
1003	1254
1004	1253
1005	1252
1006	1251
1007	1250
1008	1249
1097	1352
1098	1351
1099	1350
1100	1349
1101	1348
1102	1347
1103	1346
1104	1345
1313	1184
1314	1183
1315	1182
1316	1181
1317	1180
1318	1179
1319	1178
1320	1177
1073	1328
1074	1327
1075	1326
1076	1325
1077	1324
1078	1323
1079	1322
1080	1321
1281	1152
1282	1151
1283	1150
1284	1149
1285	1148
1286	1147
1287	1146
1288	1145
1185	1056
1186	1055
1187	1054
1188	1053
1189	1052
1190	1051
1191	1050
1192	1049
1241	1112
1242	1111
1243	1110
1244	1109
1245	1108
1246	1107
1247	1106
1248	1105
1257	1128
1258	1127
1259	1126
1260	1125
1261	1124
1262	1123
1263	1122
1264	1121
##bravo_command	2,4	2,7	p5_inverse
##bravo_command	1,12	2,24	p5_inverse
##bravo_command	1,9	1,2	p5_inverse
##bravo_command	1,15	1,19	p5_inverse
##bravo_command	1,1	1,10	p5_inverse
##bravo_command	1,2	1,9	p5_inverse
##bravo_command	2,8	2,3	p5_inverse
##bravo_command	1,19	1,15	p5_inverse
##bravo_command	2,23	2,11	p5_inverse
##bravo_command	1,24	2,12	p5_inverse
##bravo_command	2,13	2,21	p5_inverse
##bravo_command	2,17	2,17	p5_inverse
