#p7	p5
1097	1329
1098	1330
1099	1331
1100	1332
1101	1333
1102	1334
1103	1335
1104	1336
1273	1121
1274	1122
1275	1123
1276	1124
1277	1125
1278	1126
1279	1127
1280	1128
1009	1241
1010	1242
1011	1243
1012	1244
1013	1245
1014	1246
1015	1247
1016	1248
1353	1201
1354	1202
1355	1203
1356	1204
1357	1205
1358	1206
1359	1207
1360	1208
1081	1313
1082	1314
1083	1315
1084	1316
1085	1317
1086	1318
1087	1319
1088	1320
1281	1129
1282	1130
1283	1131
1284	1132
1285	1133
1286	1134
1287	1135
1288	1136
1041	1273
1042	1274
1043	1275
1044	1276
1045	1277
1046	1278
1047	1279
1048	1280
1337	1185
1338	1186
1339	1187
1340	1188
1341	1189
1342	1190
1343	1191
1344	1192
1257	1105
1258	1106
1259	1107
1260	1108
1261	1109
1262	1110
1263	1111
1264	1112
1321	1169
1322	1170
1323	1171
1324	1172
1325	1173
1326	1174
1327	1175
1328	1176
1369	1217
1370	1218
1371	1219
1372	1220
1373	1221
1374	1222
1375	1223
1376	1224
1161	1009
1162	1010
1163	1011
1164	1012
1165	1013
1166	1014
1167	1015
1168	1016
##bravo_command	1,2	2,12	p5_straight
##bravo_command	2,21	1,8	p5_straight
##bravo_command	1,3	2,13	p5_straight
##bravo_command	2,18	2,3	p5_straight
##bravo_command	1,21	2,8	p5_straight
##bravo_command	2,23	1,10	p5_straight
##bravo_command	1,11	2,21	p5_straight
##bravo_command	2,14	1,24	p5_straight
##bravo_command	2,17	1,4	p5_straight
##bravo_command	2,10	1,20	p5_straight
##bravo_command	2,22	2,7	p5_straight
##bravo_command	1,18	1,3	p5_straight
