#p7	p5
1289	1145
1290	1146
1291	1147
1292	1148
1293	1149
1294	1150
1295	1151
1296	1152
1137	1377
1138	1378
1139	1379
1140	1380
1141	1381
1142	1382
1143	1383
1144	1384
1073	1313
1074	1314
1075	1315
1076	1316
1077	1317
1078	1318
1079	1319
1080	1320
1305	1161
1306	1162
1307	1163
1308	1164
1309	1165
1310	1166
1311	1167
1312	1168
1193	1049
1194	1050
1195	1051
1196	1052
1197	1053
1198	1054
1199	1055
1200	1056
1049	1289
1050	1290
1051	1291
1052	1292
1053	1293
1054	1294
1055	1295
1056	1296
1249	1105
1250	1106
1251	1107
1252	1108
1253	1109
1254	1110
1255	1111
1256	1112
1273	1129
1274	1130
1275	1131
1276	1132
1277	1133
1278	1134
1279	1135
1280	1136
1041	1281
1042	1282
1043	1283
1044	1284
1045	1285
1046	1286
1047	1287
1048	1288
1121	1361
1122	1362
1123	1363
1124	1364
1125	1365
1126	1366
1127	1367
1128	1368
1321	1177
1322	1178
1323	1179
1324	1180
1325	1181
1326	1182
1327	1183
1328	1184
1337	1193
1338	1194
1339	1195
1340	1196
1341	1197
1342	1198
1343	1199
1344	1200
##bravo_command	2,2	1,14	p5_straight
##bravo_command	1,12	2,24	p5_straight
##bravo_command	1,19	2,8	p5_straight
##bravo_command	2,6	1,18	p5_straight
##bravo_command	2,1	1,13	p5_straight
##bravo_command	1,13	2,2	p5_straight
##bravo_command	2,15	1,4	p5_straight
##bravo_command	2,21	1,10	p5_straight
##bravo_command	1,11	2,23	p5_straight
##bravo_command	1,8	2,20	p5_straight
##bravo_command	2,10	1,22	p5_straight
##bravo_command	2,14	2,1	p5_straight
