#p7	p5
1153	1008
1154	1007
1155	1006
1156	1005
1157	1004
1158	1003
1159	1002
1160	1001
1193	1048
1194	1047
1195	1046
1196	1045
1197	1044
1198	1043
1199	1042
1200	1041
1033	1272
1034	1271
1035	1270
1036	1269
1037	1268
1038	1267
1039	1266
1040	1265
1233	1088
1234	1087
1235	1086
1236	1085
1237	1084
1238	1083
1239	1082
1240	1081
1201	1056
1202	1055
1203	1054
1204	1053
1205	1052
1206	1051
1207	1050
1208	1049
1145	1384
1146	1383
1147	1382
1148	1381
1149	1380
1150	1379
1151	1378
1152	1377
1049	1288
1050	1287
1051	1286
1052	1285
1053	1284
1054	1283
1055	1282
1056	1281
1001	1240
1002	1239
1003	1238
1004	1237
1005	1236
1006	1235
1007	1234
1008	1233
1289	1144
1290	1143
1291	1142
1292	1141
1293	1140
1294	1139
1295	1138
1296	1137
1121	1360
1122	1359
1123	1358
1124	1357
1125	1356
1126	1355
1127	1354
1128	1353
1065	1304
1066	1303
1067	1302
1068	1301
1069	1300
1070	1299
1071	1298
1072	1297
1313	1168
1314	1167
1315	1166
1316	1165
1317	1164
1318	1163
1319	1162
1320	1161
##bravo_command	1,16	2,24	p5_inverse
##bravo_command	2,1	2,14	p5_inverse
##bravo_command	1,9	1,6	p5_inverse
##bravo_command	2,11	2,4	p5_inverse
##bravo_command	2,3	2,12	p5_inverse
##bravo_command	1,14	1,1	p5_inverse
##bravo_command	1,13	1,2	p5_inverse
##bravo_command	1,1	1,14	p5_inverse
##bravo_command	2,2	2,13	p5_inverse
##bravo_command	1,8	1,7	p5_inverse
##bravo_command	1,17	1,21	p5_inverse
##bravo_command	2,8	2,7	p5_inverse
