#p7	p5
1105	1008
1106	1007
1107	1006
1108	1005
1109	1004
1110	1003
1111	1002
1112	1001
1089	1376
1090	1375
1091	1374
1092	1373
1093	1372
1094	1371
1095	1370
1096	1369
1161	1064
1162	1063
1163	1062
1164	1061
1165	1060
1166	1059
1167	1058
1168	1057
1201	1104
1202	1103
1203	1102
1204	1101
1205	1100
1206	1099
1207	1098
1208	1097
1193	1096
1194	1095
1195	1094
1196	1093
1197	1092
1198	1091
1199	1090
1200	1089
1241	1144
1242	1143
1243	1142
1244	1141
1245	1140
1246	1139
1247	1138
1248	1137
1345	1248
1346	1247
1347	1246
1348	1245
1349	1244
1350	1243
1351	1242
1352	1241
1217	1120
1218	1119
1219	1118
1220	1117
1221	1116
1222	1115
1223	1114
1224	1113
1177	1080
1178	1079
1179	1078
1180	1077
1181	1076
1182	1075
1183	1074
1184	1073
1377	1280
1378	1279
1379	1278
1380	1277
1381	1276
1382	1275
1383	1274
1384	1273
1289	1192
1290	1191
1291	1190
1292	1189
1293	1188
1294	1187
1295	1186
1296	1185
1065	1352
1066	1351
1067	1350
1068	1349
1069	1348
1070	1347
1071	1346
1072	1345
##bravo_command	1,4	2,24	p5_inverse
##bravo_command	1,23	1,3	p5_inverse
##bravo_command	1,18	2,10	p5_inverse
##bravo_command	2,3	2,23	p5_inverse
##bravo_command	2,1	2,2	p5_inverse
##bravo_command	2,13	2,13	p5_inverse
##bravo_command	2,16	1,12	p5_inverse
##bravo_command	2,7	2,19	p5_inverse
##bravo_command	1,22	2,6	p5_inverse
##bravo_command	2,24	1,4	p5_inverse
##bravo_command	2,2	2,1	p5_inverse
##bravo_command	1,17	1,9	p5_inverse
