#p7	p5
1097	1368
1098	1367
1099	1366
1100	1365
1101	1364
1102	1363
1103	1362
1104	1361
1193	1080
1194	1079
1195	1078
1196	1077
1197	1076
1198	1075
1199	1074
1200	1073
1025	1296
1026	1295
1027	1294
1028	1293
1029	1292
1030	1291
1031	1290
1032	1289
1105	1376
1106	1375
1107	1374
1108	1373
1109	1372
1110	1371
1111	1370
1112	1369
1265	1152
1266	1151
1267	1150
1268	1149
1269	1148
1270	1147
1271	1146
1272	1145
1161	1048
1162	1047
1163	1046
1164	1045
1165	1044
1166	1043
1167	1042
1168	1041
1153	1040
1154	1039
1155	1038
1156	1037
1157	1036
1158	1035
1159	1034
1160	1033
1137	1024
1138	1023
1139	1022
1140	1021
1141	1020
1142	1019
1143	1018
1144	1017
1313	1200
1314	1199
1315	1198
1316	1197
1317	1196
1318	1195
1319	1194
1320	1193
1073	1344
1074	1343
1075	1342
1076	1341
1077	1340
1078	1339
1079	1338
1080	1337
1081	1352
1082	1351
1083	1350
1084	1349
1085	1348
1086	1347
1087	1346
1088	1345
1065	1336
1066	1335
1067	1334
1068	1333
1069	1332
1070	1331
1071	1330
1072	1329
##bravo_command	1,2	1,5	p5_inverse
##bravo_command	2,1	2,6	p5_inverse
##bravo_command	1,7	1,23	p5_inverse
##bravo_command	1,4	1,3	p5_inverse
##bravo_command	2,19	2,11	p5_inverse
##bravo_command	1,18	2,14	p5_inverse
##bravo_command	1,16	2,16	p5_inverse
##bravo_command	1,12	2,20	p5_inverse
##bravo_command	2,8	1,24	p5_inverse
##bravo_command	1,19	1,11	p5_inverse
##bravo_command	1,21	1,9	p5_inverse
##bravo_command	1,17	1,13	p5_inverse
