#p7	p5
1145	1233
1146	1234
1147	1235
1148	1236
1149	1237
1150	1238
1151	1239
1152	1240
1289	1377
1290	1378
1291	1379
1292	1380
1293	1381
1294	1382
1295	1383
1296	1384
1121	1209
1122	1210
1123	1211
1124	1212
1125	1213
1126	1214
1127	1215
1128	1216
1185	1273
1186	1274
1187	1275
1188	1276
1189	1277
1190	1278
1191	1279
1192	1280
1041	1129
1042	1130
1043	1131
1044	1132
1045	1133
1046	1134
1047	1135
1048	1136
1305	1009
1306	1010
1307	1011
1308	1012
1309	1013
1310	1014
1311	1015
1312	1016
1233	1321
1234	1322
1235	1323
1236	1324
1237	1325
1238	1326
1239	1327
1240	1328
1241	1329
1242	1330
1243	1331
1244	1332
1245	1333
1246	1334
1247	1335
1248	1336
1297	1001
1298	1002
1299	1003
1300	1004
1301	1005
1302	1006
1303	1007
1304	1008
1257	1345
1258	1346
1259	1347
1260	1348
1261	1349
1262	1350
1263	1351
1264	1352
1313	1017
1314	1018
1315	1019
1316	1020
1317	1021
1318	1022
1319	1023
1320	1024
1217	1305
1218	1306
1219	1307
1220	1308
1221	1309
1222	1310
1223	1311
1224	1312
##bravo_command	1,14	2,11	p5_straight
##bravo_command	2,2	2,24	p5_straight
##bravo_command	1,8	2,5	p5_straight
##bravo_command	1,24	2,21	p5_straight
##bravo_command	1,11	1,10	p5_straight
##bravo_command	2,6	1,3	p5_straight
##bravo_command	2,11	2,10	p5_straight
##bravo_command	2,13	2,12	p5_straight
##bravo_command	2,4	1,1	p5_straight
##bravo_command	2,17	2,16	p5_straight
##bravo_command	2,8	1,5	p5_straight
##bravo_command	2,7	2,6	p5_straight
