#p7	p5
1129	1169
1130	1170
1131	1171
1132	1172
1133	1173
1134	1174
1135	1175
1136	1176
1009	1049
1010	1050
1011	1051
1012	1052
1013	1053
1014	1054
1015	1055
1016	1056
1329	1369
1330	1370
1331	1371
1332	1372
1333	1373
1334	1374
1335	1375
1336	1376
1121	1161
1122	1162
1123	1163
1124	1164
1125	1165
1126	1166
1127	1167
1128	1168
1249	1289
1250	1290
1251	1291
1252	1292
1253	1293
1254	1294
1255	1295
1256	1296
1297	1337
1298	1338
1299	1339
1300	1340
1301	1341
1302	1342
1303	1343
1304	1344
1017	1057
1018	1058
1019	1059
1020	1060
1021	1061
1022	1062
1023	1063
1024	1064
1001	1041
1002	1042
1003	1043
1004	1044
1005	1045
1006	1046
1007	1047
1008	1048
1049	1089
1050	1090
1051	1091
1052	1092
1053	1093
1054	1094
1055	1095
1056	1096
1361	1017
1362	1018
1363	1019
1364	1020
1365	1021
1366	1022
1367	1023
1368	1024
1033	1073
1034	1074
1035	1075
1036	1076
1037	1077
1038	1078
1039	1079
1040	1080
1265	1305
1266	1306
1267	1307
1268	1308
1269	1309
1270	1310
1271	1311
1272	1312
##bravo_command	1,10	1,20	p5_straight
##bravo_command	1,3	1,13	p5_straight
##bravo_command	2,12	2,22	p5_straight
##bravo_command	1,8	1,18	p5_straight
##bravo_command	2,15	2,2	p5_straight
##bravo_command	2,4	2,14	p5_straight
##bravo_command	1,5	1,15	p5_straight
##bravo_command	1,1	1,11	p5_straight
##bravo_command	1,13	1,23	p5_straight
##bravo_command	2,20	1,5	p5_straight
##bravo_command	1,9	1,19	p5_straight
##bravo_command	2,19	2,6	p5_straight
