#p7	p5
1041	1208
1042	1207
1043	1206
1044	1205
1045	1204
1046	1203
1047	1202
1048	1201
1049	1216
1050	1215
1051	1214
1052	1213
1053	1212
1054	1211
1055	1210
1056	1209
1009	1176
1010	1175
1011	1174
1012	1173
1013	1172
1014	1171
1015	1170
1016	1169
1121	1288
1122	1287
1123	1286
1124	1285
1125	1284
1126	1283
1127	1282
1128	1281
1113	1280
1114	1279
1115	1278
1116	1277
1117	1276
1118	1275
1119	1274
1120	1273
1137	1304
1138	1303
1139	1302
1140	1301
1141	1300
1142	1299
1143	1298
1144	1297
1209	1376
1210	1375
1211	1374
1212	1373
1213	1372
1214	1371
1215	1370
1216	1369
1225	1008
1226	1007
1227	1006
1228	1005
1229	1004
1230	1003
1231	1002
1232	1001
1073	1240
1074	1239
1075	1238
1076	1237
1077	1236
1078	1235
1079	1234
1080	1233
1329	1112
1330	1111
1331	1110
1332	1109
1333	1108
1334	1107
1335	1106
1336	1105
1065	1232
1066	1231
1067	1230
1068	1229
1069	1228
1070	1227
1071	1226
1072	1225
1297	1080
1298	1079
1299	1078
1300	1077
1301	1076
1302	1075
1303	1074
1304	1073
##bravo_command	1,11	1,22	p5_inverse
##bravo_command	1,13	1,20	p5_inverse
##bravo_command	1,3	2,5	p5_inverse
##bravo_command	1,8	1,2	p5_inverse
##bravo_command	1,6	1,4	p5_inverse
##bravo_command	1,12	1,21	p5_inverse
##bravo_command	2,5	1,3	p5_inverse
##bravo_command	2,9	2,24	p5_inverse
##bravo_command	1,19	1,14	p5_inverse
##bravo_command	2,12	2,21	p5_inverse
##bravo_command	1,17	1,16	p5_inverse
##bravo_command	2,4	2,6	p5_inverse
