#p7	p5
1137	1289
1138	1290
1139	1291
1140	1292
1141	1293
1142	1294
1143	1295
1144	1296
1097	1249
1098	1250
1099	1251
1100	1252
1101	1253
1102	1254
1103	1255
1104	1256
1313	1081
1314	1082
1315	1083
1316	1084
1317	1085
1318	1086
1319	1087
1320	1088
1361	1129
1362	1130
1363	1131
1364	1132
1365	1133
1366	1134
1367	1135
1368	1136
1153	1305
1154	1306
1155	1307
1156	1308
1157	1309
1158	1310
1159	1311
1160	1312
1065	1217
1066	1218
1067	1219
1068	1220
1069	1221
1070	1222
1071	1223
1072	1224
1169	1321
1170	1322
1171	1323
1172	1324
1173	1325
1174	1326
1175	1327
1176	1328
1249	1017
1250	1018
1251	1019
1252	1020
1253	1021
1254	1022
1255	1023
1256	1024
1185	1337
1186	1338
1187	1339
1188	1340
1189	1341
1190	1342
1191	1343
1192	1344
1217	1369
1218	1370
1219	1371
1220	1372
1221	1373
1222	1374
1223	1375
1224	1376
1281	1049
1282	1050
1283	1051
1284	1052
1285	1053
1286	1054
1287	1055
1288	1056
1257	1025
1258	1026
1259	1027
1260	1028
1261	1029
1262	1030
1263	1031
1264	1032
##bravo_command	1,12	2,2	p5_straight
##bravo_command	1,2	2,15	p5_straight
##bravo_command	2,8	1,21	p5_straight
##bravo_command	2,20	1,10	p5_straight
##bravo_command	1,16	2,6	p5_straight
##bravo_command	1,17	2,7	p5_straight
##bravo_command	1,20	2,10	p5_straight
##bravo_command	2,15	1,5	p5_straight
##bravo_command	1,24	2,14	p5_straight
##bravo_command	2,7	2,22	p5_straight
##bravo_command	2,23	1,13	p5_straight
##bravo_command	2,17	1,7	p5_straight
