#p7	p5
1321	1160
1322	1159
1323	1158
1324	1157
1325	1156
1326	1155
1327	1154
1328	1153
1081	1304
1082	1303
1083	1302
1084	1301
1085	1300
1086	1299
1087	1298
1088	1297
1025	1248
1026	1247
1027	1246
1028	1245
1029	1244
1030	1243
1031	1242
1032	1241
1177	1016
1178	1015
1179	1014
1180	1013
1181	1012
1182	1011
1183	1010
1184	1009
1305	1144
1306	1143
1307	1142
1308	1141
1309	1140
1310	1139
1311	1138
1312	1137
1065	1288
1066	1287
1067	1286
1068	1285
1069	1284
1070	1283
1071	1282
1072	1281
1225	1064
1226	1063
1227	1062
1228	1061
1229	1060
1230	1059
1231	1058
1232	1057
1017	1240
1018	1239
1019	1238
1020	1237
1021	1236
1022	1235
1023	1234
1024	1233
1033	1256
1034	1255
1035	1254
1036	1253
1037	1252
1038	1251
1039	1250
1040	1249
1169	1008
1170	1007
1171	1006
1172	1005
1173	1004
1174	1003
1175	1002
1176	1001
1353	1192
1354	1191
1355	1190
1356	1189
1357	1188
1358	1187
1359	1186
1360	1185
1129	1352
1130	1351
1131	1350
1132	1349
1133	1348
1134	1347
1135	1346
1136	1345
##bravo_command	2,10	2,9	p5_inverse
##bravo_command	1,21	1,21	p5_inverse
##bravo_command	1,7	1,12	p5_inverse
##bravo_command	1,22	2,22	p5_inverse
##bravo_command	2,6	2,13	p5_inverse
##bravo_command	1,17	1,2	p5_inverse
##bravo_command	2,9	2,10	p5_inverse
##bravo_command	1,5	1,14	p5_inverse
##bravo_command	1,9	1,10	p5_inverse
##bravo_command	1,20	2,24	p5_inverse
##bravo_command	2,18	2,1	p5_inverse
##bravo_command	1,10	1,9	p5_inverse
